index,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temparature,top_p,model,ref_sim
64,1984,58.07130002975464,11879,13863,0.00495,,,google/gemini-2.5-flash-lite,0.1538461538461538
65,1958,67.7996072769165,14631,16589,0.0060482,,,google/gemini-2.5-flash-lite,0.1395348837209302
66,1417,67.87612891197205,16333,17750,0.0066749,,,google/gemini-2.5-flash-lite,0.0833333333333333
67,1946,70.11836814880371,13962,15908,0.0057794,,,google/gemini-2.5-flash-lite,0.2222222222222222
68,2457,67.40864562988281,15682,18139,0.0065185,,,google/gemini-2.5-flash-lite,0.1612903225806451
69,2325,46.57049012184143,14831,17156,0.0061649,,,google/gemini-2.5-flash-lite,0.0
70,2005,52.41098833084106,13794,15799,0.0057181,,,google/gemini-2.5-flash-lite,0.1794871794871795
71,2014,46.29523205757141,11382,13396,0.0047542,,,google/gemini-2.5-flash-lite,0.1944444444444444
72,3054,69.99892330169678,10907,13961,0.0046682,,,google/gemini-2.5-flash-lite,0.3125
73,2072,57.05011749267578,13935,16007,0.0057812,,,google/gemini-2.5-flash-lite,0.0
74,2299,127.1861720085144,16380,18679,0.0067819,,,google/gemini-2.5-flash-lite,0.0
75,1954,76.5973687171936,15332,17286,0.0063282,,,google/gemini-2.5-flash-lite,0.1458333333333333
76,2447,46.42450261116028,7874,10321,0.0033943,,,google/gemini-2.5-flash-lite,0.0666666666666666
77,2496,65.04341554641724,12295,14791,0.0051676,,,google/gemini-2.5-flash-lite,0.2105263157894736
78,3516,69.31056427955627,14841,18357,0.006288,,,google/gemini-2.5-flash-lite,0.1428571428571428
79,2532,117.46739101409912,10249,12781,0.0043528,,,google/gemini-2.5-flash-lite,0.1578947368421052
80,2386,82.5359251499176,16346,18732,0.006777,,,google/gemini-2.5-flash-lite,0.3142857142857143
0,2416,78.20139694213867,9792,12208,0.051376,,,anthropic/claude-haiku-4.5,0.2857142857142857
1,1870,82.0325870513916,10927,12797,0.056505,,,anthropic/claude-haiku-4.5,0.2352941176470588
2,2866,80.61846399307251,10555,13421,0.055641,,,anthropic/claude-haiku-4.5,0.1818181818181818
3,3621,65.08819961547852,7287,10908,0.040056,,,anthropic/claude-haiku-4.5,0.3636363636363636
4,1701,82.5535933971405,10162,11863,0.052511,,,anthropic/claude-haiku-4.5,0.2777777777777778
5,2894,66.87298727035522,8734,11628,0.046564,,,anthropic/claude-haiku-4.5,0.2647058823529412
6,2570,91.2416489124298,11918,14488,0.06216,,,anthropic/claude-haiku-4.5,0.1463414634146341
7,2301,56.21164631843567,7916,10217,0.041881,,,anthropic/claude-haiku-4.5,0.0
8,3060,70.24377179145813,8437,11497,0.045245,,,anthropic/claude-haiku-4.5,0.1666666666666666
9,4004,66.61670160293579,8559,12563,0.046799,,,anthropic/claude-haiku-4.5,0.2727272727272727
10,2154,71.28442859649658,8711,10865,0.045709,,,anthropic/claude-haiku-4.5,0.1428571428571428
11,2238,70.87242460250854,9120,11358,0.047838,,,anthropic/claude-haiku-4.5,0.2368421052631578
12,1950,79.24440026283264,9909,11859,0.051495,,,anthropic/claude-haiku-4.5,0.0
13,1633,57.140299558639526,7050,8683,0.036883,,,anthropic/claude-haiku-4.5,0.125
14,2703,52.65761470794678,6530,9233,0.035353,,,anthropic/claude-haiku-4.5,0.1851851851851851
15,3287,48.1095654964447,6129,9416,0.033932,,,anthropic/claude-haiku-4.5,0.4583333333333333
16,2593,81.65298771858215,11132,13725,0.058253,,,anthropic/claude-haiku-4.5,0.5
17,2752,71.04972648620605,8928,11680,0.047392,,,anthropic/claude-haiku-4.5,0.25
18,2275,44.61542272567749,6180,8455,0.033175,,,anthropic/claude-haiku-4.5,0.0666666666666666
19,3584,75.34029173851013,9358,12942,0.050374,,,anthropic/claude-haiku-4.5,0.2857142857142857
20,3228,78.3055374622345,9826,13054,0.052358,,,anthropic/claude-haiku-4.5,0.1111111111111111
21,3523,101.05827307701112,12730,16253,0.067173,,,anthropic/claude-haiku-4.5,0.25
22,1914,84.71205949783325,10952,12866,0.056674,,,anthropic/claude-haiku-4.5,0.1142857142857142
23,3254,119.58175349235536,15472,18726,0.080614,,,anthropic/claude-haiku-4.5,0.0833333333333333
24,1816,52.94941639900208,7587,9403,0.039751,,,anthropic/claude-haiku-4.5,0.0909090909090909
25,2871,81.78338122367859,10907,13778,0.057406,,,anthropic/claude-haiku-4.5,0.1860465116279069
26,3590,102.97933769226074,12837,16427,0.067775,,,anthropic/claude-haiku-4.5,0.2093023255813953
27,2962,71.94504380226135,8973,11935,0.047827,,,anthropic/claude-haiku-4.5,0.2682926829268293
28,1125,31.08134794235229,3421,4546,0.01823,,,anthropic/claude-haiku-4.5,0.2307692307692307
29,1980,45.81956696510315,6101,8081,0.032485,,,anthropic/claude-haiku-4.5,0.4
30,1435,54.76674675941467,7408,8843,0.038475,,,anthropic/claude-haiku-4.5,0.1428571428571428
31,2515,70.14850759506226,8846,11361,0.046745,,,anthropic/claude-haiku-4.5,0.1
32,1230,47.44483685493469,5974,7204,0.0311,,,anthropic/claude-haiku-4.5,0.2
33,1359,37.26920127868652,4601,5960,0.024364,,,anthropic/claude-haiku-4.5,0.2647058823529412
34,3340,77.35124492645264,10506,13846,0.05587,,,anthropic/claude-haiku-4.5,0.0
35,3929,51.95730876922608,6152,10081,0.034689,,,anthropic/claude-haiku-4.5,0.275
36,2229,67.95359230041504,8279,10508,0.043624,,,anthropic/claude-haiku-4.5,0.0769230769230769
37,3033,54.26210808753967,6812,9845,0.037093,,,anthropic/claude-haiku-4.5,0.32
38,3141,89.45298457145691,11680,14821,0.061541,,,anthropic/claude-haiku-4.5,0.1481481481481481
39,2605,73.12360668182373,9251,11856,0.04886,,,anthropic/claude-haiku-4.5,0.2631578947368421
40,3735,108.60776042938232,14082,17817,0.074145,,,anthropic/claude-haiku-4.5,0.2307692307692307
41,2697,118.11239361763,16247,18944,0.083932,,,anthropic/claude-haiku-4.5,0.0714285714285714
42,2286,56.27692866325378,7370,9656,0.039136,,,anthropic/claude-haiku-4.5,0.2222222222222222
43,2111,69.47481298446655,9434,11545,0.049281,,,anthropic/claude-haiku-4.5,0.1969696969696969
44,2816,53.14809203147888,7360,10176,0.039616,,,anthropic/claude-haiku-4.5,0.0
45,3493,68.39456796646118,8504,11997,0.046013,,,anthropic/claude-haiku-4.5,0.0
46,3683,68.72492909431458,9249,12932,0.049928,,,anthropic/claude-haiku-4.5,0.2692307692307692
47,3144,109.88089275360107,13623,16767,0.071259,,,anthropic/claude-haiku-4.5,0.2432432432432432
48,3018,60.02470803260803,7592,10610,0.040978,,,anthropic/claude-haiku-4.5,0.0
49,2476,70.34742450714111,8768,11244,0.046316,,,anthropic/claude-haiku-4.5,0.3125
50,3236,68.11880946159363,9062,12298,0.048546,,,anthropic/claude-haiku-4.5,0.1395348837209302
51,3663,66.17962503433228,8126,11789,0.044293,,,anthropic/claude-haiku-4.5,0.1489361702127659
52,4294,114.97803139686584,14739,19033,0.077989,,,anthropic/claude-haiku-4.5,0.0
53,2999,81.75010991096497,10161,13160,0.053804,,,anthropic/claude-haiku-4.5,0.3421052631578947
54,3125,114.99738383293152,15156,18281,0.078905,,,anthropic/claude-haiku-4.5,0.0714285714285714
55,2649,60.60149431228638,7679,10328,0.041044,,,anthropic/claude-haiku-4.5,0.2682926829268293
56,2872,72.75392079353333,9770,12642,0.051722,,,anthropic/claude-haiku-4.5,0.0
57,2898,84.57642030715942,10589,13487,0.055843,,,anthropic/claude-haiku-4.5,0.0
58,2926,71.71502494812012,9389,12315,0.049871,,,anthropic/claude-haiku-4.5,0.1904761904761904
59,2903,59.50886130332947,7635,10538,0.041078,,,anthropic/claude-haiku-4.5,0.16
60,3684,97.11433100700378,12906,16590,0.068214,,,anthropic/claude-haiku-4.5,0.1851851851851851
61,2458,94.3402338027954,12836,15294,0.066638,,,anthropic/claude-haiku-4.5,0.1785714285714285
62,5015,83.32074546813965,10405,15420,0.05704,,,anthropic/claude-haiku-4.5,0.1666666666666666
63,3784,122.14709997177124,16384,20168,0.085704,,,anthropic/claude-haiku-4.5,0.1111111111111111
64,2581,61.80592155456543,8022,10603,0.042691,,,anthropic/claude-haiku-4.5,0.1739130434782608
65,2599,68.59696364402771,9414,12013,0.049669,,,anthropic/claude-haiku-4.5,0.0697674418604651
66,1844,77.92262721061707,9725,11569,0.050469,,,anthropic/claude-haiku-4.5,0.125
67,2590,56.10661172866821,7395,9985,0.039565,,,anthropic/claude-haiku-4.5,0.2941176470588235
68,3347,70.49568963050842,9699,13046,0.051842,,,anthropic/claude-haiku-4.5,0.0357142857142857
69,3232,122.75699639320374,15795,19027,0.082207,,,anthropic/claude-haiku-4.5,0.0
70,2706,67.33112168312073,8578,11284,0.045596,,,anthropic/claude-haiku-4.5,0.3684210526315789
71,2677,77.50626301765442,10354,13031,0.054447,,,anthropic/claude-haiku-4.5,0.1142857142857142
72,4096,88.25328302383423,10865,14961,0.058421,,,anthropic/claude-haiku-4.5,0.1666666666666666
73,2710,69.6239583492279,8647,11357,0.045945,,,anthropic/claude-haiku-4.5,0.0
74,3096,78.4476375579834,9568,12664,0.050936,,,anthropic/claude-haiku-4.5,0.0
75,2515,67.55324411392212,8407,10922,0.04455,,,anthropic/claude-haiku-4.5,0.1063829787234042
76,3407,101.28305792808531,13081,16488,0.068812,,,anthropic/claude-haiku-4.5,0.1578947368421052
77,3379,110.61167621612547,14078,17457,0.073769,,,anthropic/claude-haiku-4.5,0.1764705882352941
78,4842,82.1039297580719,11092,15934,0.060302,,,anthropic/claude-haiku-4.5,0.2
79,3332,70.51897120475769,9350,12682,0.050082,,,anthropic/claude-haiku-4.5,0.1363636363636363
80,3284,65.57694721221924,8631,11915,0.046439,,,anthropic/claude-haiku-4.5,0.0666666666666666
