index,score,judging_cost,score_Judge (gpt-5-nano),score_Judge (Qwen3.6-35B-A3B-FP8),score_Judge (DeepSeek-V4-Flash),legal_ref_sim,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,model,temperature,top_p,score_Judge (qwen3.6-35b-a3b)
62,0.1,0.004857,0.5,0.3,0.1,0.0454545454545454,stop,3806.0,148.23501229286194,10195.0,14001.0,0.02219516,qwen/qwen3.5-122b-a10b,0.6,0.95,
63,0.1,0.0044463,0.2,0.3,0.1,0.3055555555555556,stop,2962.0,103.39215350151062,8810.0,11772.0,0.0293768,qwen/qwen3.5-122b-a10b,0.6,0.95,
64,0.2,0.00406835,0.7,0.4,0.2,0.127906976744186,stop,2145.0,67.65270495414734,8012.0,10157.0,0.01722266,qwen/qwen3.5-122b-a10b,0.6,0.95,
65,0.2,0.00430255,0.6,0.3,0.2,0.1014492753623188,stop,2087.0,133.1307394504547,10091.0,12178.0,0.0215319,qwen/qwen3.5-122b-a10b,0.6,0.95,
66,0.1,0.0035675,0.2,0.3,0.1,0.0217391304347826,stop,1576.0,92.67854714393616,7815.0,9391.0,0.0256384,qwen/qwen3.5-122b-a10b,0.6,0.95,
67,0.2,0.00518425,0.6,0.4,0.2,0.2063492063492063,stop,2109.0,179.3761305809021,10329.0,12438.0,0.0338964,qwen/qwen3.5-122b-a10b,0.6,0.95,
68,0.2,0.00452055,0.7,0.3,0.2,0.044776119402985,stop,2598.0,97.6910798549652,7604.0,10202.0,0.0164918,qwen/qwen3.5-122b-a10b,0.6,0.95,
69,0.15,0.00355755,0.2,0.3,0.15,0.1590909090909091,stop,2452.0,159.81228971481323,8824.0,11276.0,0.0219132,qwen/qwen3.5-122b-a10b,0.6,0.95,
70,0.2,0.00371675,0.2,0.3,0.2,0.1794871794871795,stop,2171.0,195.07295894622803,11020.0,13191.0,0.0361324,qwen/qwen3.5-122b-a10b,0.6,0.95,
71,0.2,0.0039477,0.2,0.4,0.3,0.12,stop,2187.0,124.4171540737152,9745.0,11932.0,0.02083822,qwen/qwen3.5-122b-a10b,0.6,0.95,
72,0.2,0.0034678,0.3,0.4,0.2,0.25,stop,3184.0,101.56257104873656,7959.0,11143.0,0.01738256,qwen/qwen3.5-122b-a10b,0.6,0.95,
73,0.2,0.0048944,0.2,0.3,0.3,0.1645569620253164,stop,2248.0,153.81690859794617,8778.0,11026.0,0.0217416,qwen/qwen3.5-122b-a10b,0.6,0.95,
74,0.2,0.0041616,0.2,0.4,0.3,0.25,stop,2480.0,133.4847846031189,9078.0,11558.0,0.0300416,qwen/qwen3.5-122b-a10b,0.6,0.95,
75,0.3,0.00459355,0.4,0.3,0.3,0.0804597701149425,stop,2107.0,88.63432621955872,10254.0,12361.0,0.02187614,qwen/qwen3.5-122b-a10b,0.6,0.95,
76,0.4,0.00472525,0.7,0.6,0.4,0.2857142857142857,stop,2628.0,111.35957765579224,8059.0,10687.0,0.02013,qwen/qwen3.5-122b-a10b,0.6,0.95,
77,0.3,0.00463095,0.4,0.4,0.3,0.1232876712328767,stop,2657.0,137.69343638420105,8328.0,10985.0,0.0277124,qwen/qwen3.5-122b-a10b,0.6,0.95,
78,0.2,0.00538125,0.3,0.4,0.2,0.4285714285714285,stop,3627.0,64.60637998580933,8494.0,12121.0,0.01861054,qwen/qwen3.5-122b-a10b,0.6,0.95,
79,0.1,0.00420095,0.4,0.3,0.1,0.1956521739130435,stop,2673.0,68.60547018051147,8243.0,10916.0,0.01784042,qwen/qwen3.5-122b-a10b,0.6,0.95,
80,0.3,0.0046942,0.3,0.4,0.3,0.1666666666666666,stop,2539.0,79.11975359916687,10328.0,12867.0,0.02214238,qwen/qwen3.5-122b-a10b,0.6,0.95,
0,0.0,0.0035426,0.0,0.0,0.0,0.0,length,2348.0,263.2732684612274,16384.0,18732.0,0.00053848,meta-llama/llama-3.1-8b-instruct,,,
1,0.1,0.0031535,0.2,0.2,0.1,0.0571428571428571,stop,1865.0,178.2106773853302,1015.0,2880.0,8.805e-05,meta-llama/llama-3.1-8b-instruct,,,
2,0.0,0.00379455,0.2,0.1,0.0,0.0606060606060606,stop,2666.0,225.93303394317627,1357.0,4023.0,0.00012117,meta-llama/llama-3.1-8b-instruct,,,
3,0.0,0.0035502,0.1,0.0,0.0,0.0,stop,3295.0,30.606048107147217,1986.0,5281.0,0.00012548,meta-llama/llama-3.1-8b-instruct,,,
4,0.0,0.003625,0.2,0.0,0.1,0.02,stop,1734.0,33.4599826335907,5271.0,7005.0,0.00029823,meta-llama/llama-3.1-8b-instruct,,,
5,0.1,0.0029715,0.2,0.1,0.1,0.0188679245283018,stop,2705.0,62.58854556083679,352.0,3057.0,7.17e-05,meta-llama/llama-3.1-8b-instruct,,,
6,0.0,0.0040515,0.0,0.0,0.1,0.0,stop,2463.0,36.12832546234131,5060.0,7523.0,0.00030226,meta-llama/llama-3.1-8b-instruct,,,
7,0.1,0.003758,0.1,0.2,0.1,0.1142857142857142,stop,2269.0,2.193399906158448,1313.0,3582.0,0.00021849,meta-llama/llama-3.1-8b-instruct,,,
8,0.1,0.0043096,0.2,0.1,0.1,0.0192307692307692,stop,2880.0,141.10459232330322,799.0,3679.0,9.755e-05,meta-llama/llama-3.1-8b-instruct,,,
9,0.0,0.0035239,0.3,0.1,0.0,0.073170731707317,stop,3668.0,126.7641384601593,698.0,4366.0,0.00010826,meta-llama/llama-3.1-8b-instruct,,,
10,0.0,0.00292615,0.0,0.0,0.1,0.1538461538461538,length,2078.0,79.60970759391785,12878.0,14956.0,0.00068546,meta-llama/llama-3.1-8b-instruct,,,
11,0.0,0.00364035,0.0,0.1,0.0,0.0655737704918032,stop,2149.0,34.71414804458618,5010.0,7159.0,0.00029348,meta-llama/llama-3.1-8b-instruct,,,
12,0.0,0.003648,0.0,0.0,0.0,0.0,stop,1941.0,49.525851011276245,7544.0,9485.0,0.00041602,meta-llama/llama-3.1-8b-instruct,,,
13,0.0,0.0038814,0.0,0.0,0.0,0.0,stop,1679.0,73.95786881446838,482.0,2161.0,5.768e-05,meta-llama/llama-3.1-8b-instruct,,,
14,0.0,0.00272975,0.0,0.0,0.0,0.0,stop,2530.0,10.67082405090332,621.0,3151.0,6.923e-05,meta-llama/llama-3.1-8b-instruct,,,
15,0.0,0.00412295,0.2,0.1,0.0,0.0192307692307692,stop,3008.0,60.59436273574829,10583.0,13591.0,0.00058931,meta-llama/llama-3.1-8b-instruct,,,
16,0.0,0.0036051,0.0,0.0,0.0,0.1621621621621621,stop,2531.0,176.26481366157532,10727.0,13258.0,0.00037243,meta-llama/llama-3.1-8b-instruct,,,
17,0.0,0.0026742,0.0,0.0,0.0,0.0,stop,2576.0,11.185829401016235,615.0,3191.0,6.997e-05,meta-llama/llama-3.1-8b-instruct,,,
18,0.0,0.0035823,0.0,0.0,0.0,0.0163934426229508,stop,2212.0,31.413119554519653,5415.0,7627.0,0.00031499,meta-llama/llama-3.1-8b-instruct,,,
19,0.1,0.00375535,0.3,0.2,0.1,0.0952380952380952,stop,3329.0,2.289428949356079,1360.0,4689.0,0.00027525,meta-llama/llama-3.1-8b-instruct,,,
20,0.0,0.003934,0.1,0.0,0.0,0.0714285714285714,stop,2975.0,125.0412244796753,754.0,3729.0,9.72e-05,meta-llama/llama-3.1-8b-instruct,,,
21,0.1,0.003728,0.2,0.1,0.1,0.0408163265306122,stop,3237.0,235.4382836818695,1401.0,4638.0,0.00013479,meta-llama/llama-3.1-8b-instruct,,,
22,0.0,0.00435455,0.1,0.1,0.0,0.0327868852459016,stop,1936.0,16.939420223236084,3139.0,5075.0,0.00019567,meta-llama/llama-3.1-8b-instruct,,,
23,0.15,0.0042023,0.3,0.2,0.15,0.0681818181818181,stop,3042.0,221.5701026916504,1527.0,4569.0,0.00013719,meta-llama/llama-3.1-8b-instruct,,,
24,0.0,0.00359145,0.1,0.0,0.0,0.0526315789473684,stop,1827.0,73.39716267585754,4369.0,6196.0,0.00016761,meta-llama/llama-3.1-8b-instruct,,,
25,0.0,0.00305695,0.0,0.1,0.1,0.0185185185185185,stop,2667.0,18.252073287963867,1067.0,3734.0,8.535e-05,meta-llama/llama-3.1-8b-instruct,,,
26,0.0,0.00270225,0.0,0.0,0.0,0.0,stop,3264.0,73.62412023544312,4362.0,7626.0,0.00019614,meta-llama/llama-3.1-8b-instruct,,,
27,0.0,0.00359885,0.0,0.0,0.0,0.0,stop,2836.0,8.128852367401123,463.0,3299.0,7.061e-05,meta-llama/llama-3.1-8b-instruct,,,
28,0.0,0.0028741,0.0,0.0,0.0,0.0,stop,1234.0,35.29291486740112,6228.0,7462.0,0.00033608,meta-llama/llama-3.1-8b-instruct,,,
29,0.0,0.00291185,0.0,0.0,0.0,0.05,stop,1944.0,56.171865701675415,3324.0,5268.0,0.0001386,meta-llama/llama-3.1-8b-instruct,,,
30,0.0,0.0026748,0.2,0.0,0.0,0.0,stop,1502.0,209.16993117332456,1609.0,3111.0,0.00011049,meta-llama/llama-3.1-8b-instruct,,,
31,0.0,0.0031962,0.0,0.0,0.0,0.0,stop,2421.0,143.42873859405518,7617.0,10038.0,0.00027693,meta-llama/llama-3.1-8b-instruct,,,
32,0.0,0.00401065,0.2,0.1,0.0,0.0,stop,1325.0,124.74721479415894,792.0,2117.0,6.61e-05,meta-llama/llama-3.1-8b-instruct,,,
33,0.0,0.0031048,0.0,0.0,0.0,0.0217391304347826,stop,1446.0,41.93324685096741,2579.0,4025.0,0.00010629,meta-llama/llama-3.1-8b-instruct,,,
34,0.1,0.00402825,0.2,0.1,0.1,0.0232558139534883,stop,3070.0,133.54316234588623,1055.0,4125.0,0.00011415,meta-llama/llama-3.1-8b-instruct,,,
35,0.1,0.0038775,0.1,0.2,0.2,0.0566037735849056,stop,3551.0,117.19843125343324,974.0,4525.0,0.00011972,meta-llama/llama-3.1-8b-instruct,,,
36,0.0,0.00385175,0.2,0.1,0.0,0.0392156862745098,stop,2158.0,155.12516713142395,1006.0,3164.0,9.346e-05,meta-llama/llama-3.1-8b-instruct,,,
37,0.0,0.0035133,0.0,0.1,0.0,0.0,stop,2828.0,3.688976287841797,525.0,3353.0,8.281e-05,meta-llama/llama-3.1-8b-instruct,,,
38,0.0,0.00385055,0.0,0.0,0.0,0.0,stop,2924.0,63.82818555831909,10390.0,13314.0,0.00057798,meta-llama/llama-3.1-8b-instruct,,,
39,0.0,0.0029226,0.2,0.0,0.0,0.0769230769230769,stop,2481.0,19.0399136543274,1112.0,3593.0,8.298e-05,meta-llama/llama-3.1-8b-instruct,,,
40,0.0,0.00351335,0.0,0.0,0.0,0.0259740259740259,stop,3398.0,62.0296893119812,2607.0,6005.0,0.00014617,meta-llama/llama-3.1-8b-instruct,,,
41,0.0,0.0028241,0.0,0.0,0.0,0.02,stop,2560.0,7.9603986740112305,289.0,2849.0,5.987e-05,meta-llama/llama-3.1-8b-instruct,,,
42,0.1,0.0038991,0.1,0.1,0.1,0.0,stop,2186.0,101.20218849182127,579.0,2765.0,7.267e-05,meta-llama/llama-3.1-8b-instruct,,,
43,0.0,0.00306145,0.0,0.0,0.0,0.0,stop,2034.0,250.57761144638064,9112.0,11146.0,0.00031404,meta-llama/llama-3.1-8b-instruct,,,
44,0.0,0.0033385,0.2,0.1,0.0,0.1153846153846153,stop,2578.0,67.75735998153687,2711.0,5289.0,0.00013289,meta-llama/llama-3.1-8b-instruct,,,
45,0.0,0.0034108,0.0,0.1,0.0,0.0256410256410256,stop,3206.0,4.531946182250977,656.0,3862.0,9.692e-05,meta-llama/llama-3.1-8b-instruct,,,
46,0.0,0.00313585,0.0,0.0,0.0,0.0,stop,3377.0,7.847638845443726,294.0,3671.0,7.636e-05,meta-llama/llama-3.1-8b-instruct,,,
47,0.0,0.00368585,0.0,0.1,0.0,0.0,stop,2945.0,218.5938885211945,7794.0,10739.0,0.00029272,meta-llama/llama-3.1-8b-instruct,,,
48,0.0,0.0026819,0.0,0.2,0.0,0.0,stop,2726.0,38.89392566680908,1555.0,4281.0,0.00010117,meta-llama/llama-3.1-8b-instruct,,,
49,0.0,0.00273525,0.0,0.0,0.0,0.0,stop,2332.0,2.4420418739318848,305.0,2637.0,6.189e-05,meta-llama/llama-3.1-8b-instruct,,,
50,0.0,0.004038,0.0,0.1,0.0,0.0625,stop,3029.0,43.8315167427063,7246.0,10275.0,0.00042288,meta-llama/llama-3.1-8b-instruct,,,
51,0.0,0.00374855,0.0,0.0,0.0,0.0163934426229508,stop,3406.0,47.792213439941406,7496.0,10902.0,0.00044292,meta-llama/llama-3.1-8b-instruct,,,
52,0.0,0.0029119,0.0,0.0,0.0,0.0,stop,3840.0,42.22670555114746,1576.0,5416.0,0.00012408,meta-llama/llama-3.1-8b-instruct,,,
53,0.0,0.00383745,0.1,0.1,0.0,0.03125,stop,2799.0,327.729772567749,2091.0,4890.0,0.00016053,meta-llama/llama-3.1-8b-instruct,,,
54,0.0,0.0039766,0.2,0.0,0.0,0.0,stop,2901.0,22.6357057094574,2980.0,5881.0,0.00020702,meta-llama/llama-3.1-8b-instruct,,,
55,0.1,0.00413805,0.2,0.3,0.1,0.0172413793103448,stop,2474.0,165.2267186641693,981.0,3455.0,9.853e-05,meta-llama/llama-3.1-8b-instruct,,,
56,0.0,0.00399555,0.1,0.0,0.1,0.0,stop,2747.0,11.176175355911257,426.0,3173.0,6.772e-05,meta-llama/llama-3.1-8b-instruct,,,
57,0.1,0.0029976,0.1,0.2,0.1,0.0222222222222222,stop,2723.0,223.1998860836029,1169.0,3892.0,0.00011291,meta-llama/llama-3.1-8b-instruct,,,
58,0.0,0.00354695,0.0,0.1,0.1,0.0666666666666666,stop,2744.0,27.00750184059143,4090.0,6834.0,0.00025938,meta-llama/llama-3.1-8b-instruct,,,
59,0.0,0.00317775,0.0,0.1,0.1,0.0545454545454545,stop,2718.0,69.12647652626038,2365.0,5083.0,0.00012531,meta-llama/llama-3.1-8b-instruct,,,
60,0.0,0.00365135,0.1,0.1,0.0,0.0147058823529411,length,3382.0,80.54637932777405,11866.0,15248.0,0.00066094,meta-llama/llama-3.1-8b-instruct,,,
61,0.0,0.00361895,0.1,0.1,0.0,0.0196078431372549,stop,2368.0,40.352322578430176,6043.0,8411.0,0.00034951,meta-llama/llama-3.1-8b-instruct,,,
62,0.0,0.0027587,0.0,0.0,0.0,0.0,stop,4428.0,7.615608215332031,242.0,4670.0,9.582e-05,meta-llama/llama-3.1-8b-instruct,,,
63,0.0,0.0039239,0.0,0.1,0.0,0.0333333333333333,stop,3499.0,271.3874280452728,1840.0,5339.0,0.00016198,meta-llama/llama-3.1-8b-instruct,,,
64,0.1,0.0038237,0.1,0.1,0.1,0.0617283950617283,stop,2461.0,118.48251032829285,810.0,3271.0,8.972e-05,meta-llama/llama-3.1-8b-instruct,,,
65,0.0,0.00391765,0.1,0.2,0.0,0.0149253731343283,stop,2478.0,2.594059705734253,1463.0,3941.0,0.00024094,meta-llama/llama-3.1-8b-instruct,,,
66,0.0,0.0035726,0.3,0.0,0.0,0.0,stop,1835.0,16.467272758483887,521.0,2356.0,5.233e-05,meta-llama/llama-3.1-8b-instruct,,,
67,0.0,0.0038347,0.0,0.0,0.0,0.0806451612903225,stop,2431.0,41.29970717430115,6037.0,8468.0,0.00035047,meta-llama/llama-3.1-8b-instruct,,,
68,0.0,0.00385815,0.0,0.1,0.0,0.0,stop,3079.0,158.22163200378418,1133.0,4212.0,0.00011823,meta-llama/llama-3.1-8b-instruct,,,
69,0.0,0.0035927,0.0,0.0,0.0,0.0606060606060606,stop,2963.0,65.68375325202942,10181.0,13144.0,0.00056831,meta-llama/llama-3.1-8b-instruct,,,
70,0.0,0.00376895,0.0,0.0,0.0,0.0140845070422535,stop,2538.0,20.63008642196656,3131.0,5669.0,0.00020731,meta-llama/llama-3.1-8b-instruct,,,
71,0.0,0.00356955,0.0,0.0,0.0,0.0,stop,2554.0,95.9463872909546,4094.0,6648.0,0.0001739,meta-llama/llama-3.1-8b-instruct,,,
72,0.0,0.00291635,0.0,0.0,0.0,0.0,stop,3690.0,1.946971416473389,69.0,3759.0,7.587e-05,meta-llama/llama-3.1-8b-instruct,,,
73,0.0,0.0035598,0.0,0.0,0.0,0.0526315789473684,stop,2545.0,81.99339985847473,11758.0,14303.0,0.0006388,meta-llama/llama-3.1-8b-instruct,,,
74,0.0,0.0038378,0.0,0.1,0.0,0.0,stop,2832.0,108.5332968235016,4648.0,7480.0,0.00019608,meta-llama/llama-3.1-8b-instruct,,,
75,0.0,0.0041206,0.0,0.1,0.1,0.0232558139534883,stop,2441.0,13.07768964767456,544.0,2985.0,6.514e-05,meta-llama/llama-3.1-8b-instruct,,,
76,0.0,0.0034526,0.1,0.0,0.0,0.032258064516129,stop,3129.0,48.092084646224976,1833.0,4962.0,0.00011757,meta-llama/llama-3.1-8b-instruct,,,
77,0.0,0.0039352,0.0,0.0,0.0,0.0138888888888888,stop,3134.0,141.45361065864563,6027.0,9161.0,0.00024349,meta-llama/llama-3.1-8b-instruct,,,
78,0.0,0.00324725,0.0,0.0,0.0,0.1538461538461538,stop,4273.0,116.09938716888428,743.0,5016.0,0.00012261,meta-llama/llama-3.1-8b-instruct,,,
79,0.0,0.0033356,0.0,0.0,0.0,0.0,stop,3143.0,120.03260326385498,5110.0,8253.0,0.00021616,meta-llama/llama-3.1-8b-instruct,,,
80,0.0,0.00384485,0.3,0.0,0.1,0.0,stop,3045.0,2.716225862503052,1777.0,4822.0,0.00029441,meta-llama/llama-3.1-8b-instruct,,,
0,0.1,,0.2,0.1,0.1,0.0377358490566037,stop,2348.0,77.52774858474731,1240.0,3588.0,0.0006316,meta-llama/llama-3.3-70b-instruct,,,
1,0.1,,0.2,0.2,0.1,0.1142857142857142,stop,1885.0,30.89598059654236,1328.0,3213.0,0.00077625,meta-llama/llama-3.3-70b-instruct,,,
2,0.1,,0.2,0.1,0.1,0.088235294117647,stop,2667.0,27.81206464767456,1113.0,3780.0,0.000805245,meta-llama/llama-3.3-70b-instruct,,,
3,0.1,,,0.2,0.1,0.0681818181818181,stop,3315.0,32.59830284118652,1413.0,4728.0,0.00099615,meta-llama/llama-3.3-70b-instruct,,,
4,0.0,,0.2,0.2,0.0,0.0196078431372549,stop,1733.0,90.35478448867798,1433.0,3166.0,0.00063186,meta-llama/llama-3.3-70b-instruct,,,
5,0.1,,0.2,0.2,0.1,0.0384615384615384,stop,2725.0,33.050485372543335,1400.0,4125.0,0.00091425,meta-llama/llama-3.3-70b-instruct,,,
6,0.0,,0.2,0.2,0.0,0.0606060606060606,stop,2482.0,29.91384983062744,1290.0,3772.0,0.00083866,meta-llama/llama-3.3-70b-instruct,,,
7,0.1,,0.2,0.1,0.1,0.1428571428571428,stop,2249.0,90.6218855381012,1533.0,3782.0,0.00071546,meta-llama/llama-3.3-70b-instruct,,,
8,0.1,,0.3,0.2,0.1,0.0188679245283018,stop,2881.0,27.93489956855774,1084.0,3965.0,0.000822535,meta-llama/llama-3.3-70b-instruct,,,
9,0.0,,0.3,0.2,0.0,0.1,stop,3668.0,77.40318655967712,1235.0,4903.0,0.000762,meta-llama/llama-3.3-70b-instruct,,,
10,0.1,,0.3,0.1,0.1,0.08,stop,2078.0,21.261440992355347,828.0,2906.0,0.00061173,meta-llama/llama-3.3-70b-instruct,,,
11,0.1,,0.2,0.1,0.1,0.081967213114754,stop,2148.0,117.44083023071288,1559.0,3707.0,0.00071368,meta-llama/llama-3.3-70b-instruct,,,
12,0.1,,0.2,0.2,0.1,0.0689655172413793,error,,21.98053860664368,,,,meta-llama/llama-3.3-70b-instruct,,,
13,0.1,,0.2,0.2,0.1,0.081081081081081,stop,1699.0,27.86207771301269,1334.0,3033.0,0.00075447,meta-llama/llama-3.3-70b-instruct,,,
14,0.2,,0.2,0.2,0.2,0.0701754385964912,stop,2530.0,5.760858535766602,1610.0,4140.0,0.0025875,meta-llama/llama-3.3-70b-instruct,,,
15,0.2,,0.3,0.2,0.2,0.037037037037037,stop,3027.0,28.31983780860901,1346.0,4373.0,0.00093191,meta-llama/llama-3.3-70b-instruct,,,
16,0.2,,0.3,0.3,0.2,0.1176470588235294,stop,2531.0,31.5286877155304,1262.0,3793.0,0.00394472,meta-llama/llama-3.3-70b-instruct,,,
17,0.1,,0.3,0.2,0.1,0.0232558139534883,stop,2576.0,70.42356729507446,1230.0,3806.0,0.0006512,meta-llama/llama-3.3-70b-instruct,,,
18,0.2,,0.2,0.2,0.2,0.0158730158730158,stop,2212.0,29.478270530700684,881.0,3093.0,0.00063996,meta-llama/llama-3.3-70b-instruct,,,
19,0.1,,0.2,0.1,0.1,0.048780487804878,stop,3309.0,59.71871328353882,1195.0,4504.0,0.0007133,meta-llama/llama-3.3-70b-instruct,,,
20,0.1,,0.3,0.1,0.1,0.1944444444444444,stop,2975.0,61.97279977798462,1243.0,4218.0,0.00069526,meta-llama/llama-3.3-70b-instruct,,,
21,0.1,,0.1,0.2,0.1,0.0625,stop,3238.0,48.5923388004303,1321.0,4559.0,0.00094934,meta-llama/llama-3.3-70b-instruct,,,
22,0.1,,0.2,0.2,0.1,0.0655737704918032,stop,1936.0,52.97884130477905,1345.0,3281.0,0.00078968,meta-llama/llama-3.3-70b-instruct,,,
23,0.2,,0.2,0.3,0.2,0.1304347826086956,stop,3062.0,30.327176332473755,1442.0,4504.0,0.00097486,meta-llama/llama-3.3-70b-instruct,,,
24,0.1,,0.3,0.2,0.1,0.0727272727272727,stop,1828.0,64.32674527168274,1650.0,3478.0,0.00089764,meta-llama/llama-3.3-70b-instruct,,,
25,0.1,,0.2,0.1,0.1,0.0,stop,2667.0,89.6036024093628,1592.0,4259.0,0.00077614,meta-llama/llama-3.3-70b-instruct,,,
26,0.1,,0.2,0.3,0.1,0.0307692307692307,stop,3265.0,64.39587092399597,1679.0,4944.0,0.00109605,meta-llama/llama-3.3-70b-instruct,,,
27,0.1,,0.1,0.1,0.1,0.0526315789473684,stop,2856.0,24.73337864875793,1081.0,3937.0,0.00080368,meta-llama/llama-3.3-70b-instruct,,,
28,0.1,,0.3,0.2,0.1,0.0238095238095238,stop,1234.0,20.703088760375977,887.0,2121.0,0.00071498,meta-llama/llama-3.3-70b-instruct,,,
29,0.2,,0.2,0.2,0.2,0.1428571428571428,stop,1944.0,55.69790434837341,1201.0,3145.0,0.00057872,meta-llama/llama-3.3-70b-instruct,,,
30,0.0,,0.3,0.3,0.0,0.05,stop,1502.0,58.55392336845398,1183.0,2685.0,0.00052876,meta-llama/llama-3.3-70b-instruct,,,
31,0.1,,0.1,0.1,0.2,0.0444444444444444,stop,2422.0,17.843276977539062,922.0,3344.0,0.00092344,meta-llama/llama-3.3-70b-instruct,,,
32,0.0,,0.2,0.2,0.0,0.032258064516129,stop,1325.0,61.54395031929016,1081.0,2406.0,0.00047842,meta-llama/llama-3.3-70b-instruct,,,
33,0.1,,0.2,0.2,0.1,0.0416666666666666,stop,1446.0,48.43893551826477,969.0,2415.0,0.00045468,meta-llama/llama-3.3-70b-instruct,,,
34,0.1,,0.3,0.2,0.1,0.0227272727272727,stop,3070.0,62.29817271232605,1268.0,4338.0,0.00071276,meta-llama/llama-3.3-70b-instruct,,,
35,0.2,,0.3,0.2,0.2,0.0943396226415094,stop,3552.0,28.553391456604004,1235.0,4787.0,0.00132854,meta-llama/llama-3.3-70b-instruct,,,
36,0.1,,0.2,0.2,0.1,0.02,stop,2159.0,34.708802938461304,1475.0,3634.0,0.00114208,meta-llama/llama-3.3-70b-instruct,,,
37,0.1,,0.3,0.2,0.1,0.034090909090909,stop,2828.0,22.538575649261475,975.0,3803.0,0.00103926,meta-llama/llama-3.3-70b-instruct,,,
38,0.1,,0.4,0.2,0.1,0.0434782608695652,stop,2924.0,26.23810648918152,1224.0,4148.0,0.00118488,meta-llama/llama-3.3-70b-instruct,,,
39,0.1,,0.2,0.2,0.1,0.2,stop,2482.0,29.59099197387696,1237.0,3719.0,0.00109414,meta-llama/llama-3.3-70b-instruct,,,
40,0.1,,0.3,0.2,0.1,0.0519480519480519,stop,3399.0,32.5243501663208,1366.0,4765.0,0.00136038,meta-llama/llama-3.3-70b-instruct,,,
41,0.1,,0.3,0.1,0.1,0.0408163265306122,stop,2561.0,29.42441821098328,1390.0,3951.0,0.00118802,meta-llama/llama-3.3-70b-instruct,,,
42,0.1,,0.2,0.2,0.1,0.0158730158730158,stop,2187.0,25.412739276885983,1001.0,3188.0,0.00091124,meta-llama/llama-3.3-70b-instruct,,,
43,0.2,,0.2,0.3,0.2,0.0519480519480519,stop,2035.0,28.54683208465576,1078.0,3113.0,0.0009163,meta-llama/llama-3.3-70b-instruct,,,
44,0.1,,0.2,0.1,0.1,0.0,stop,2579.0,30.128146409988403,1078.0,3657.0,0.00103598,meta-llama/llama-3.3-70b-instruct,,,
45,0.15,,0.3,0.2,0.15,0.1111111111111111,stop,3206.0,35.37952828407288,1397.0,4603.0,0.00133342,meta-llama/llama-3.3-70b-instruct,,,
46,0.1,,0.1,0.2,0.1,0.04,stop,3378.0,22.53495669364929,968.0,4346.0,0.00115676,meta-llama/llama-3.3-70b-instruct,,,
47,0.1,,0.2,0.2,0.1,0.0655737704918032,stop,2946.0,44.73346972465515,1533.0,4479.0,0.00134422,meta-llama/llama-3.3-70b-instruct,,,
48,0.1,,0.1,0.2,0.1,0.0769230769230769,stop,2727.0,35.65056538581848,1264.0,3991.0,0.00116154,meta-llama/llama-3.3-70b-instruct,,,
49,0.0,,0.2,0.2,0.0,0.1590909090909091,stop,2332.0,28.904057502746586,1057.0,3389.0,0.00097114,meta-llama/llama-3.3-70b-instruct,,,
50,0.1,,0.3,0.3,0.1,0.032258064516129,stop,3029.0,29.52577567100525,1190.0,4219.0,0.00119098,meta-llama/llama-3.3-70b-instruct,,,
51,0.1,,0.3,0.2,0.1,0.032258064516129,stop,3425.0,15.99856948852539,742.0,4167.0,0.00074205,meta-llama/llama-3.3-70b-instruct,,,
52,0.1,,0.3,0.2,0.1,0.0263157894736842,stop,3841.0,40.24981451034546,1596.0,5437.0,0.00157262,meta-llama/llama-3.3-70b-instruct,,,
53,0.1,,0.3,0.2,0.1,0.0806451612903225,stop,2800.0,33.88833260536194,1325.0,4125.0,0.0012081,meta-llama/llama-3.3-70b-instruct,,,
54,0.2,,0.3,0.2,0.2,0.0326086956521739,stop,2901.0,49.89862561225891,1680.0,4581.0,0.00140782,meta-llama/llama-3.3-70b-instruct,,,
55,0.1,,0.4,0.1,0.1,0.0,stop,2475.0,35.275176763534546,1307.0,3782.0,0.0011276,meta-llama/llama-3.3-70b-instruct,,,
56,0.1,,0.2,0.2,0.1,0.0694444444444444,stop,2748.0,72.1000108718872,1333.0,4081.0,0.00089044,meta-llama/llama-3.3-70b-instruct,,,
57,0.2,,0.2,0.2,0.2,0.073170731707317,stop,2724.0,71.8157160282135,1395.0,4119.0,0.00091212,meta-llama/llama-3.3-70b-instruct,,,
58,0.0,,0.2,0.1,0.0,0.0410958904109589,stop,2744.0,41.525198221206665,1673.0,4417.0,0.00136978,meta-llama/llama-3.3-70b-instruct,,,
59,0.2,,0.3,0.2,0.2,0.037037037037037,stop,2719.0,27.915403366088867,1057.0,3776.0,0.00105628,meta-llama/llama-3.3-70b-instruct,,,
60,0.2,,0.2,0.2,0.2,0.0298507462686567,stop,3382.0,42.09376239776611,1604.0,4986.0,0.00147564,meta-llama/llama-3.3-70b-instruct,,,
61,0.2,,0.3,0.2,0.2,0.0612244897959183,stop,2368.0,23.038026809692383,944.0,3312.0,0.00092256,meta-llama/llama-3.3-70b-instruct,,,
62,0.1,,0.2,0.2,0.1,0.1162790697674418,stop,4429.0,57.45745372772217,1971.0,6400.0,0.00188948,meta-llama/llama-3.3-70b-instruct,,,
