index,score,judging_cost,score_Judge (gpt-5-nano),score_Judge (Qwen3.6-35B-A3B-FP8),score_Judge (DeepSeek-V4-Flash),legal_ref_sim,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temperature,top_p,model,score_Judge (qwen3.6-35b-a3b)
66,0.2,,0.2,,0.2,0.1372549019607843,stop,3449.0,745.1468195915222,9273.0,12722.0,0.024046715,0.6,0.95,qwen/qwen3.5-397b-a17b,0.3
67,0.3,,0.3,,0.3,0.1666666666666666,stop,3153.0,93.1369457244873,9582.0,12735.0,0.03016485,0.6,0.95,qwen/qwen3.5-397b-a17b,0.7
68,0.5,,0.8,,0.5,0.0461538461538461,stop,10216.0,146.28551244735718,8685.0,18901.0,0.0306522,0.6,0.95,qwen/qwen3.5-397b-a17b,0.8
69,0.1,,0.3,,0.1,0.1212121212121212,stop,4947.0,143.38072729110718,9646.0,14593.0,0.03116415,0.6,0.95,qwen/qwen3.5-397b-a17b,0.3
70,0.3,,0.6,,0.3,0.1333333333333333,stop,17072.0,184.9862856864929,8871.0,25943.0,0.0341802,0.6,0.95,qwen/qwen3.5-397b-a17b,0.5
71,0.1,,0.2,,0.1,0.14,stop,3943.0,93.44316363334656,8228.0,12171.0,0.0315923,0.6,0.95,qwen/qwen3.5-397b-a17b,0.3
72,0.2,,0.3,,0.2,0.1111111111111111,stop,5079.0,942.9045221805573,9292.0,14371.0,0.024720815,0.6,0.95,qwen/qwen3.5-397b-a17b,0.4
73,0.3,,0.3,,0.4,0.1764705882352941,stop,15801.0,77.93479418754578,10303.0,26104.0,0.0465714,0.6,0.95,qwen/qwen3.5-397b-a17b,0.6
74,0.3,,0.8,,0.3,0.1964285714285714,stop,4340.0,179.8667652606964,10526.0,14866.0,0.02632344,0.6,0.95,qwen/qwen3.5-397b-a17b,0.4
75,0.2,,0.4,,0.2,0.0454545454545454,stop,51282.0,739.5895392894745,7051.0,58333.0,0.03701852,0.6,0.95,qwen/qwen3.5-397b-a17b,0.3
76,0.5,,0.5,,0.6,0.1621621621621621,stop,3638.0,86.36366724967957,8216.0,11854.0,0.0262851,0.6,0.95,qwen/qwen3.5-397b-a17b,0.6
77,0.3,,,,0.3,0.0,stop,4081.0,126.96751976013184,7761.0,11842.0,0.01975233,0.6,0.95,qwen/qwen3.5-397b-a17b,0.5
78,0.3,,0.5,,0.3,0.2857142857142857,stop,11119.0,115.71563148498537,7886.0,19005.0,0.02866155,0.6,0.95,qwen/qwen3.5-397b-a17b,0.6
79,0.4,,0.5,,0.4,0.1860465116279069,stop,9232.0,137.96484541893005,7375.0,16607.0,0.0261642,0.6,0.95,qwen/qwen3.5-397b-a17b,0.6
80,0.3,,0.3,,0.5,0.2424242424242424,stop,5071.0,117.11346530914308,10042.0,15113.0,0.03240795,0.6,0.95,qwen/qwen3.5-397b-a17b,0.6
0,0.2,,0.4,,0.2,0.0892857142857142,stop,11555.0,125.42722034454346,9785.0,21340.0,0.035934,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
1,0.2,,0.3,,0.2,0.1944444444444444,stop,8563.0,135.22288465499878,7912.0,16475.0,0.01868334,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
2,0.3,,0.8,,0.3,0.1578947368421052,stop,8008.0,63.60835862159729,7998.0,16006.0,0.01871792,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
3,0.3,,0.4,,0.3,0.2222222222222222,stop,3941.0,105.49977445602416,8085.0,12026.0,0.0274484,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
4,0.1,,0.3,,0.1,0.1153846153846153,stop,2830.0,75.32015299797058,8553.0,11383.0,0.01852604,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
5,0.3,,0.5,,0.3,0.2222222222222222,stop,26815.0,114.234277009964,8730.0,35545.0,0.0289965,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
6,0.3,,0.5,,0.3,0.1363636363636363,stop,20734.0,116.89903020858765,9212.0,29946.0,0.028329,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
7,0.2,,0.5,,0.2,0.2432432432432432,stop,3823.0,75.70392560958862,8832.0,12655.0,0.0297916,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
8,0.2,,0.4,,0.2,0.0689655172413793,stop,3867.0,57.682393074035645,7594.0,11461.0,0.01680094,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
9,0.1,,0.2,,0.1,0.225,stop,7673.0,72.80991697311401,8208.0,15881.0,0.0293348,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
10,0.3,,0.6,,0.3,0.1666666666666666,stop,3630.0,160.17963242530823,9296.0,12926.0,0.02027948,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
11,0.1,,0.4,,0.1,0.1194029850746268,stop,8012.0,60.01660227775574,7872.0,15884.0,0.01845688,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
12,0.4,,0.4,,0.4,0.2,stop,3161.0,54.43544602394104,7817.0,10978.0,0.01708122,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
13,0.1,,0.4,,0.1,0.0875,stop,9992.0,125.86338114738464,7210.0,17202.0,0.01759472,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
14,0.0,,0.0,,0.3,0.1,stop,3622.0,54.79030561447144,7174.0,10796.0,0.01586364,0.6,0.95,qwen/qwen3.5-122b-a10b,0.2
15,0.2,,0.6,,0.2,0.1481481481481481,stop,3936.0,72.18907380104065,9308.0,13244.0,0.020384,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
16,0.3,,0.7,,0.3,0.2222222222222222,stop,3223.0,62.24585890769959,7732.0,10955.0,0.01692054,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
17,0.1,,0.5,,0.1,0.06,stop,4705.0,72.51763606071472,7880.0,12585.0,0.027098,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
18,0.3,,0.7,,0.3,0.0967741935483871,stop,3422.0,63.28785014152527,8624.0,12046.0,0.01882764,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
19,0.1,,0.2,,0.1,0.2325581395348837,stop,4329.0,153.28328227996826,10166.0,14495.0,0.02227082,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
20,0.1,,0.3,,0.1,0.225,stop,4146.0,126.97142910957336,6900.0,11046.0,0.01542996,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
21,0.1,,0.2,,0.1,0.196078431372549,stop,4580.0,121.94117975234984,23333.0,27913.0,0.0764976,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
22,0.1,,0.4,,0.1,0.0677966101694915,stop,3672.0,90.2161602973938,9022.0,12694.0,0.0227544,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
23,0.1,,0.3,,0.1,0.1111111111111111,stop,5021.0,68.56214833259583,7276.0,12297.0,0.0189687,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
24,0.1,,,,0.1,0.1111111111111111,stop,7214.0,44.90269470214844,6631.0,13845.0,0.01566812,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
25,0.5,,0.9,,0.5,0.1076923076923077,stop,15542.0,98.12853002548218,9058.0,24600.0,0.0264018,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
26,0.2,,0.5,,0.2,0.0434782608695652,stop,12257.0,100.35448098182678,9704.0,21961.0,0.0269667,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
27,0.25,,0.3,,0.25,0.0895522388059701,stop,5090.0,115.966712474823,8684.0,13774.0,0.01938612,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
28,0.1,,0.3,,0.1,0.0238095238095238,stop,4505.0,45.216407775878906,6011.0,10516.0,0.01367418,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
29,0.3,,0.3,,0.4,0.3043478260869565,stop,3960.0,76.33594751358032,7712.0,11672.0,0.0196968,0.6,0.95,qwen/qwen3.5-122b-a10b,0.8
30,0.3,,0.3,,0.4,0.125,stop,2517.0,57.89954733848572,8460.0,10977.0,0.01825122,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
31,0.3,,0.4,,0.3,0.0638297872340425,stop,3058.0,81.66788983345032,8017.0,11075.0,0.0201582,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
32,0.3,,0.5,,0.3,0.0547945205479452,stop,4150.0,101.02581644058228,8385.0,12535.0,0.0185198,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
33,0.2,,0.4,,0.2,0.1538461538461538,stop,2608.0,94.32111883163452,7855.0,10463.0,0.01701648,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
34,0.2,,0.3,,0.2,0.0217391304347826,stop,12633.0,89.92229151725769,7442.0,20075.0,0.01876394,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
35,0.2,,0.4,,0.2,0.125,stop,14562.0,87.75459098815918,7011.0,21573.0,0.018369,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
36,0.2,,0.8,,0.2,0.0377358490566037,stop,2860.0,93.22624635696413,7593.0,10453.0,0.01653704,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
37,0.2,,0.4,,0.2,0.0744680851063829,stop,11812.0,83.93992471694946,6652.0,18464.0,0.01690728,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
38,0.1,,0.3,,0.1,0.0576923076923076,stop,16740.0,51.575494050979614,6363.0,23103.0,0.0270576,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
39,0.4,,0.4,,0.4,0.3846153846153846,stop,2832.0,66.58029317855835,7661.0,10493.0,0.019236,0.6,0.95,qwen/qwen3.5-122b-a10b,0.8
40,0.3,,0.4,,0.3,0.0714285714285714,stop,4972.0,56.131671667099,8579.0,13551.0,0.01913704,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
41,0.3,,0.4,,0.3,0.1176470588235294,stop,13398.0,50.2683002948761,7530.0,20928.0,0.01914588,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
42,0.1,,0.5,,0.1,0.1176470588235294,stop,4640.0,106.69726228713988,9501.0,14141.0,0.02096848,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
43,0.2,,0.2,,0.2,0.1111111111111111,stop,17034.0,108.15092492103577,10066.0,27100.0,0.0292686,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
44,0.3,,0.5,,0.3,0.2222222222222222,stop,3783.0,48.028767347335815,6701.0,10484.0,0.0229564,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
45,0.2,,0.5,,0.2,0.1,stop,5107.0,74.65999746322632,6673.0,11780.0,0.01520766,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
46,0.3,,0.8,,0.3,0.0862068965517241,stop,8813.0,117.65601897239684,10269.0,19082.0,0.0236509,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
47,0.25,,0.3,,0.25,0.0972222222222222,stop,5235.0,117.30629444122314,10274.0,15509.0,0.02273102,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
48,0.2,,0.2,,0.2,0.0869565217391304,stop,3555.0,90.3528971672058,8899.0,12454.0,0.0224241,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
49,0.3,,0.8,,0.3,0.3478260869565217,stop,18398.0,86.48443055152893,7672.0,26070.0,0.0239322,0.6,0.95,qwen/qwen3.5-122b-a10b,0.6
50,0.2,,0.4,,0.2,0.1492537313432835,stop,3596.0,63.664533376693726,7406.0,11002.0,0.0251376,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
51,0.2,,0.4,,0.2,0.0983606557377049,stop,8552.0,82.45391416549683,7650.0,16202.0,0.0279008,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
52,0.2,,0.4,,0.2,0.1521739130434782,stop,7001.0,73.0073356628418,11003.0,18004.0,0.0247065,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
53,0.1,,0.3,,0.1,0.1515151515151515,stop,12409.0,100.70147037506104,8387.0,20796.0,0.0206713,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
54,0.2,,0.2,,0.3,0.1041666666666666,stop,4599.0,86.27649521827698,7772.0,12371.0,0.0173615,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
55,0.2,,0.5,,0.2,0.087719298245614,stop,15486.0,96.72952342033386,7441.0,22927.0,0.01950364,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
56,0.2,,0.2,,0.2,0.1232876712328767,stop,3113.0,109.8299641609192,9465.0,12578.0,0.02049658,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
57,0.1,,0.6,,0.1,0.1428571428571428,stop,6532.0,94.29762029647829,7978.0,14510.0,0.01829256,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
58,0.3,,0.8,,0.3,0.0897435897435897,stop,3912.0,55.17849826812744,8178.0,12090.0,0.01802736,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
59,0.3,,0.3,,0.3,0.0727272727272727,stop,4363.0,44.70915198326111,6892.0,11255.0,0.01546974,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
60,0.1,,0.3,,0.1,0.081081081081081,stop,3772.0,86.87901425361633,6575.0,10347.0,0.01465672,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
61,0.1,,0.2,,0.1,0.1636363636363636,stop,3976.0,78.00691604614258,8634.0,12610.0,0.0219144,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
62,0.2,,0.7,,0.2,0.1521739130434782,stop,4768.0,80.62756037712097,8875.0,13643.0,0.0303072,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
63,0.2,,0.3,,0.2,0.2647058823529412,stop,4643.0,68.85607075691223,10698.0,15341.0,0.02345902,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
64,0.3,,0.6,,0.3,0.0833333333333333,stop,3365.0,148.62545228004456,8966.0,12331.0,0.01952418,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
65,0.2,,0.4,,0.2,0.0833333333333333,stop,6960.0,137.54771161079407,8189.0,15149.0,0.01884272,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
66,0.1,,0.5,,0.1,0.0,stop,3449.0,162.91671442985535,10231.0,13680.0,0.02217722,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
67,0.1,,0.6,,0.1,0.1666666666666666,stop,3153.0,153.36941623687744,9718.0,12871.0,0.02103322,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
68,0.3,,0.4,,0.3,0.0303030303030303,stop,10216.0,139.91879105567932,8955.0,19171.0,0.02128256,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
69,0.1,,0.2,,0.1,0.1538461538461538,stop,4947.0,133.16473770141602,8642.0,13589.0,0.01926158,0.6,0.95,qwen/qwen3.5-122b-a10b,0.2
70,0.2,,0.2,,0.2,0.1232876712328767,stop,17072.0,138.192067861557,8958.0,26030.0,0.02307136,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
71,0.2,,0.3,,0.2,0.1071428571428571,stop,3943.0,74.86894583702087,9439.0,13382.0,0.031782,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
72,0.1,,0.1,,0.2,0.1951219512195122,stop,5079.0,81.37401366233826,8344.0,13423.0,0.0215493,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
73,0.2,,0.4,,0.2,0.1794871794871795,stop,15801.0,103.19615125656128,10819.0,26620.0,0.0307059,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
74,0.3,,0.4,,0.3,0.175438596491228,stop,4340.0,78.45465612411499,8926.0,13266.0,0.01969448,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
75,0.2,,0.2,,0.2,0.057471264367816,stop,51282.0,65.54075145721436,8120.0,59402.0,0.03022292,0.6,0.95,qwen/qwen3.5-122b-a10b,0.3
76,0.5,,0.7,,0.5,0.1388888888888889,stop,3638.0,50.01753377914429,6305.0,9943.0,0.0216312,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
77,0.3,,0.8,,0.3,0.1333333333333333,stop,4081.0,106.6641788482666,8097.0,12178.0,0.01790282,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
78,0.3,,0.3,,0.4,0.3529411764705882,stop,11119.0,79.60486602783203,8577.0,19696.0,0.0207311,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
79,0.2,,0.2,,0.3,0.1489361702127659,stop,9232.0,52.36801719665527,7036.0,16268.0,0.026208,0.6,0.95,qwen/qwen3.5-122b-a10b,0.4
80,0.2,,0.2,,0.4,0.1228070175438596,stop,5071.0,117.50117897987366,9101.0,14172.0,0.02024854,0.6,0.95,qwen/qwen3.5-122b-a10b,0.5
0,0.0,,0.0,,0.0,0.0,stop,13955.0,58.318138122558594,355.0,14310.0,0.00029685,,,meta-llama/llama-3.1-8b-instruct,0.1
1,0.0,,0.0,,0.0,0.0,stop,10157.0,139.64002537727356,5025.0,15182.0,0.00035389,,,meta-llama/llama-3.1-8b-instruct,0.0
2,0.0,,0.0,,0.0,0.0,stop,9863.0,113.24088335037231,4362.0,14225.0,0.00032812,,,meta-llama/llama-3.1-8b-instruct,0.0
3,0.0,,0.0,,0.0,0.0196078431372549,length,4670.0,72.58030486106873,10779.0,15449.0,0.00063235,,,meta-llama/llama-3.1-8b-instruct,0.0
4,0.1,,0.2,,0.1,0.0196078431372549,stop,3430.0,84.04636192321777,553.0,3983.0,9.625e-05,,,meta-llama/llama-3.1-8b-instruct,0.1
5,0.0,,0.0,,0.0,0.0,stop,32403.0,183.0508370399475,7583.0,39986.0,0.00087555,,,meta-llama/llama-3.1-8b-instruct,0.1
6,0.0,,0.1,,0.0,0.0,stop,24441.0,196.6720225811005,1238.0,25679.0,0.00055072,,,meta-llama/llama-3.1-8b-instruct,0.1
7,0.0,,0.1,,0.0,0.0,stop,4226.0,2.1691160202026367,1043.0,5269.0,0.00029474,,,meta-llama/llama-3.1-8b-instruct,0.1
8,0.1,,0.1,,0.1,0.0,stop,4482.0,190.52250170707703,1217.0,5699.0,0.00015049,,,meta-llama/llama-3.1-8b-instruct,0.1
9,0.0,,0.0,,0.1,0.1,stop,9470.0,101.96455121040344,626.0,10096.0,0.0002207,,,meta-llama/llama-3.1-8b-instruct,0.1
10,0.1,,0.3,,0.1,0.1379310344827586,stop,4345.0,3.0252058506011963,1289.0,5634.0,0.00030757,,,meta-llama/llama-3.1-8b-instruct,0.1
11,0.0,,0.2,,0.0,0.064516129032258,stop,9321.0,2.8338279724121094,1524.0,10845.0,0.00058797,,,meta-llama/llama-3.1-8b-instruct,0.2
12,0.1,,0.1,,0.1,0.0,stop,3579.0,1.8757061958312988,952.0,4531.0,0.00025511,,,meta-llama/llama-3.1-8b-instruct,0.1
13,0.0,,0.0,,0.1,0.0,stop,11959.0,2.999418973922729,1227.0,13186.0,0.00068331,,,meta-llama/llama-3.1-8b-instruct,0.1
14,0.0,,0.0,,0.0,0.0,stop,4299.0,3.53262996673584,2076.0,6375.0,0.00036823,,,meta-llama/llama-3.1-8b-instruct,0.0
15,0.1,,0.2,,0.1,0.02,stop,4763.0,2.1418280601501465,980.0,5743.0,0.00031655,,,meta-llama/llama-3.1-8b-instruct,0.2
16,0.1,,0.1,,0.1,0.1142857142857142,stop,3784.0,3.120668888092041,1759.0,5543.0,0.00032992,,,meta-llama/llama-3.1-8b-instruct,0.1
17,0.1,,0.2,,0.1,0.0,stop,5527.0,2.406800985336304,1389.0,6916.0,0.00037467,,,meta-llama/llama-3.1-8b-instruct,0.1
18,0.0,,0.1,,0.0,0.0,stop,4200.0,2.396902084350586,1238.0,5438.0,0.00029624,,,meta-llama/llama-3.1-8b-instruct,0.1
19,0.0,,0.0,,0.1,0.0238095238095238,stop,5115.0,2.53303861618042,1371.0,6486.0,0.00035263,,,meta-llama/llama-3.1-8b-instruct,0.2
20,0.1,,0.2,,0.1,0.054054054054054,stop,4840.0,2.334456205368042,1254.0,6094.0,0.00032952,,,meta-llama/llama-3.1-8b-instruct,0.1
21,0.0,,0.2,,0.0,0.0208333333333333,stop,5298.0,2.4042210578918457,1237.0,6535.0,0.00035106,,,meta-llama/llama-3.1-8b-instruct,0.2
22,0.1,,0.2,,0.1,0.0169491525423728,stop,4320.0,2.264150619506836,1209.0,5529.0,0.00031272,,,meta-llama/llama-3.1-8b-instruct,0.1
23,0.2,,0.2,,0.2,0.0666666666666666,stop,5955.0,2.5102105140686035,1268.0,7223.0,0.00038639,,,meta-llama/llama-3.1-8b-instruct,0.2
24,0.1,,0.2,,0.1,0.0545454545454545,stop,8611.0,2.369842290878296,1238.0,9849.0,0.00052959,,,meta-llama/llama-3.1-8b-instruct,0.1
25,0.0,,0.2,,0.0,0.0,stop,18493.0,2.4034423828125,742.0,19235.0,0.00097121,,,meta-llama/llama-3.1-8b-instruct,0.1
26,0.0,,0.1,,0.0,0.0,stop,14706.0,3.012287378311157,1426.0,16132.0,0.00083658,,,meta-llama/llama-3.1-8b-instruct,0.1
27,0.1,,0.2,,0.1,0.0178571428571428,stop,6251.0,2.235809326171875,1098.0,7349.0,0.00038759,,,meta-llama/llama-3.1-8b-instruct,0.2
28,0.0,,0.1,,0.0,0.0,stop,5484.0,2.086672782897949,894.0,6378.0,0.00033292,,,meta-llama/llama-3.1-8b-instruct,0.0
29,0.1,,0.2,,0.1,0.1428571428571428,stop,4755.0,1.7657172679901123,933.0,5688.0,0.00029959,,,meta-llama/llama-3.1-8b-instruct,0.1
30,0.0,,0.0,,0.0,0.0,stop,3061.0,2.14611291885376,1463.0,4524.0,0.00025729,,,meta-llama/llama-3.1-8b-instruct,0.1
31,0.1,,0.2,,0.1,0.0444444444444444,stop,3691.0,1.7782366275787354,1008.0,4699.0,0.00025239,,,meta-llama/llama-3.1-8b-instruct,0.2
32,0.0,,0.0,,0.0,0.0,stop,4960.0,1.7176554203033447,854.0,5814.0,0.00031632,,,meta-llama/llama-3.1-8b-instruct,0.1
33,0.2,,0.4,,0.2,0.0434782608695652,stop,3115.0,2.04874324798584,1271.0,4386.0,0.00024463,,,meta-llama/llama-3.1-8b-instruct,0.2
34,0.0,,0.2,,0.0,0.0,stop,15267.0,2.54512882232666,1044.0,16311.0,0.00070607,,,meta-llama/llama-3.1-8b-instruct,0.1
35,0.0,,0.1,,0.0,0.0,stop,17550.0,3.073535680770874,1072.0,18622.0,0.00095046,,,meta-llama/llama-3.1-8b-instruct,0.1
36,0.1,,0.2,,0.1,0.0,stop,3521.0,2.440593719482422,1604.0,5125.0,0.00029157,,,meta-llama/llama-3.1-8b-instruct,0.2
37,0.0,,0.0,,0.0,0.0,stop,14152.0,2.547463178634644,932.0,15084.0,0.00076936,,,meta-llama/llama-3.1-8b-instruct,0.1
38,0.0,,0.3,,0.0,0.0,stop,19714.0,2.651862382888794,773.0,20487.0,0.00103474,,,meta-llama/llama-3.1-8b-instruct,0.1
39,0.1,,,,0.1,0.16,stop,3327.0,2.064941883087158,1183.0,4510.0,0.00024819,,,meta-llama/llama-3.1-8b-instruct,0.1
40,0.1,,0.2,,0.1,0.0129870129870129,stop,5813.0,2.127819061279297,1177.0,6990.0,0.00037201,,,meta-llama/llama-3.1-8b-instruct,0.1
41,0.0,,0.2,,0.0,0.1,stop,17036.0,2.3694632053375244,845.0,17881.0,0.0009066,,,meta-llama/llama-3.1-8b-instruct,0.1
42,0.1,,0.1,,0.1,0.0,stop,5474.0,1.5149104595184326,574.0,6048.0,0.00030682,,,meta-llama/llama-3.1-8b-instruct,0.2
43,0.1,,,,0.1,0.0,stop,20150.0,2.610405206680298,1034.0,21184.0,0.00096222,,,meta-llama/llama-3.1-8b-instruct,0.1
44,0.0,,0.3,,0.0,0.0,stop,4689.0,2.296218156814575,1229.0,5918.0,0.00031997,,,meta-llama/llama-3.1-8b-instruct,0.2
45,0.1,,0.2,,0.1,0.0277777777777777,stop,6252.0,3.373870849609375,1873.0,8125.0,0.00044964,,,meta-llama/llama-3.1-8b-instruct,0.2
46,0.1,,0.3,,0.1,0.0196078431372549,stop,10541.0,2.055325746536255,932.0,11473.0,0.00058881,,,meta-llama/llama-3.1-8b-instruct,0.1
47,0.0,,0.1,,0.1,0.0,stop,6213.0,2.014781951904297,989.0,7202.0,0.00037697,,,meta-llama/llama-3.1-8b-instruct,0.0
48,0.0,,0.0,,0.0,0.0227272727272727,stop,4176.0,2.1480462551116943,1192.0,5368.0,0.00029136,,,meta-llama/llama-3.1-8b-instruct,0.1
49,0.1,,0.1,,0.1,0.1702127659574468,stop,21814.0,3.6088900566101074,1592.0,23406.0,0.00120526,,,meta-llama/llama-3.1-8b-instruct,0.1
50,0.0,,0.2,,0.0,0.0769230769230769,stop,4373.0,3.0560381412506104,1952.0,6325.0,0.00036201,,,meta-llama/llama-3.1-8b-instruct,0.1
51,0.1,,0.2,,0.1,0.0327868852459016,stop,10374.0,2.3061840534210205,1038.0,11412.0,0.00058894,,,meta-llama/llama-3.1-8b-instruct,0.2
52,0.0,,0.1,,0.0,0.0227272727272727,stop,8239.0,2.688058376312256,1360.0,9599.0,0.00050795,,,meta-llama/llama-3.1-8b-instruct,0.1
53,0.0,,0.2,,0.0,0.0158730158730158,stop,14988.0,4.376661539077759,2105.0,17093.0,0.000905,,,meta-llama/llama-3.1-8b-instruct,0.2
54,0.1,,0.1,,0.2,0.0319148936170212,stop,5507.0,2.3505308628082275,1060.0,6567.0,0.00034735,,,meta-llama/llama-3.1-8b-instruct,0.2
55,0.0,,0.2,,0.0,0.0175438596491228,stop,18442.0,2.881171941757202,915.0,19357.0,0.0009825,,,meta-llama/llama-3.1-8b-instruct,0.2
56,0.1,,0.2,,0.1,0.0277777777777777,stop,3651.0,1.5290429592132568,653.0,4304.0,0.00022199,,,meta-llama/llama-3.1-8b-instruct,0.1
57,0.1,,0.3,,0.1,0.0,stop,8012.0,2.344351291656494,1229.0,9241.0,0.00049892,,,meta-llama/llama-3.1-8b-instruct,0.2
58,0.1,,0.1,,0.1,0.0133333333333333,stop,4739.0,2.363518476486206,1255.0,5994.0,0.00032455,,,meta-llama/llama-3.1-8b-instruct,0.2
59,0.0,,0.2,,0.0,0.0181818181818181,stop,5305.0,2.278162240982056,1261.0,6566.0,0.00035333,,,meta-llama/llama-3.1-8b-instruct,0.1
60,0.1,,0.2,,0.1,0.0149253731343283,stop,4507.0,2.023423910140991,855.0,5362.0,0.00028095,,,meta-llama/llama-3.1-8b-instruct,0.1
61,0.2,,,,0.2,0.0363636363636363,stop,4729.0,2.253645896911621,1053.0,5782.0,0.00030789,,,meta-llama/llama-3.1-8b-instruct,0.2
62,0.0,,0.0,,0.0,0.048780487804878,stop,5642.0,2.8158745765686035,1329.0,6971.0,0.00037562,,,meta-llama/llama-3.1-8b-instruct,0.1
63,0.0,,0.2,,0.1,0.0714285714285714,stop,5565.0,2.736177921295166,1456.0,7021.0,0.00038193,,,meta-llama/llama-3.1-8b-instruct,0.0
64,0.0,,0.2,,0.0,0.0229885057471264,stop,3910.0,2.0900440216064453,1192.0,5102.0,0.00027806,,,meta-llama/llama-3.1-8b-instruct,0.0
65,0.0,,0.0,,0.1,0.0147058823529411,stop,8938.0,3.005573034286499,1211.0,10149.0,0.00053098,,,meta-llama/llama-3.1-8b-instruct,0.1
66,0.1,,0.1,,0.1,0.0227272727272727,stop,4214.0,3.090948343276977,1346.0,5560.0,0.00030558,,,meta-llama/llama-3.1-8b-instruct,0.1
67,0.0,,0.2,,0.0,0.046875,stop,3751.0,2.2137742042541504,1251.0,5002.0,0.00027483,,,meta-llama/llama-3.1-8b-instruct,0.1
68,0.0,,0.2,,0.0,0.0,stop,12419.0,2.425920248031616,1030.0,13449.0,0.00069055,,,meta-llama/llama-3.1-8b-instruct,0.2
