index,model,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temperature,top_p,legal_ref_sim,score_Judge (gpt-oss-120b),score_Judge (qwen3.6-35b-a3b),score_Judge (DeepSeek-V4-Flash-0731)
44,meta-llama/llama-3.1-8b-instruct,stop,2578.0,67.75735998153687,2711.0,5289.0,0.00013289,,,0.0,0.0,0.1,0.1
45,meta-llama/llama-3.1-8b-instruct,stop,3206.0,4.531946182250977,656.0,3862.0,9.692e-05,,,0.0,0.0,0.0,0.1
46,meta-llama/llama-3.1-8b-instruct,stop,3377.0,7.847638845443726,294.0,3671.0,7.636e-05,,,0.0,0.0,0.0,0.0
47,meta-llama/llama-3.1-8b-instruct,stop,2945.0,218.5938885211945,7794.0,10739.0,0.00029272,,,0.0,0.0,0.0,0.1
48,meta-llama/llama-3.1-8b-instruct,stop,2726.0,38.89392566680908,1555.0,4281.0,0.00010117,,,0.0,0.0,0.1,0.0
49,meta-llama/llama-3.1-8b-instruct,stop,2332.0,2.4420418739318848,305.0,2637.0,6.189e-05,,,0.0,0.0,0.0,0.0
50,meta-llama/llama-3.1-8b-instruct,stop,3029.0,43.8315167427063,7246.0,10275.0,0.00042288,,,0.0238095238095238,0.0,0.1,0.0
51,meta-llama/llama-3.1-8b-instruct,stop,3406.0,47.792213439941406,7496.0,10902.0,0.00044292,,,0.0227272727272727,0.0,0.0,0.1
52,meta-llama/llama-3.1-8b-instruct,stop,3840.0,42.22670555114746,1576.0,5416.0,0.00012408,,,0.0,0.0,0.0,0.0
53,meta-llama/llama-3.1-8b-instruct,stop,2799.0,327.729772567749,2091.0,4890.0,0.00016053,,,0.0588235294117647,0.1,0.1,0.1
54,meta-llama/llama-3.1-8b-instruct,stop,2901.0,22.6357057094574,2980.0,5881.0,0.00020702,,,0.0,0.0,0.1,0.0
55,meta-llama/llama-3.1-8b-instruct,stop,2474.0,165.2267186641693,981.0,3455.0,9.853e-05,,,0.0285714285714285,0.1,0.1,0.1
56,meta-llama/llama-3.1-8b-instruct,stop,2747.0,11.176175355911257,426.0,3173.0,6.772e-05,,,0.0,0.0,0.0,0.1
57,meta-llama/llama-3.1-8b-instruct,stop,2723.0,223.1998860836029,1169.0,3892.0,0.00011291,,,0.0,0.1,0.1,0.1
58,meta-llama/llama-3.1-8b-instruct,stop,2744.0,27.00750184059143,4090.0,6834.0,0.00025938,,,0.1428571428571428,0.0,0.0,0.0
59,meta-llama/llama-3.1-8b-instruct,stop,2718.0,69.12647652626038,2365.0,5083.0,0.00012531,,,0.0434782608695652,0.0,0.1,0.0
60,meta-llama/llama-3.1-8b-instruct,length,3382.0,80.54637932777405,11866.0,15248.0,0.00066094,,,0.05,0.0,0.1,0.2
61,meta-llama/llama-3.1-8b-instruct,stop,2368.0,40.352322578430176,6043.0,8411.0,0.00034951,,,0.0,0.1,0.1,0.1
62,meta-llama/llama-3.1-8b-instruct,stop,4428.0,7.615608215332031,242.0,4670.0,9.582e-05,,,0.0,0.0,0.0,0.0
63,meta-llama/llama-3.1-8b-instruct,stop,3499.0,271.3874280452728,1840.0,5339.0,0.00016198,,,0.0,0.1,0.2,0.1
64,meta-llama/llama-3.1-8b-instruct,stop,2461.0,118.48251032829285,810.0,3271.0,8.972e-05,,,0.0975609756097561,0.1,0.1,0.1
65,meta-llama/llama-3.1-8b-instruct,stop,2478.0,2.594059705734253,1463.0,3941.0,0.00024094,,,0.0238095238095238,0.0,0.1,0.1
66,meta-llama/llama-3.1-8b-instruct,stop,1835.0,16.467272758483887,521.0,2356.0,5.233e-05,,,0.0,0.0,0.0,0.1
67,meta-llama/llama-3.1-8b-instruct,stop,2431.0,41.29970717430115,6037.0,8468.0,0.00035047,,,0.0,0.0,0.0,0.0
68,meta-llama/llama-3.1-8b-instruct,stop,3079.0,158.22163200378418,1133.0,4212.0,0.00011823,,,0.0,0.0,0.1,0.1
69,meta-llama/llama-3.1-8b-instruct,stop,2963.0,65.68375325202942,10181.0,13144.0,0.00056831,,,0.0,0.0,0.0,0.0
70,meta-llama/llama-3.1-8b-instruct,stop,2538.0,20.63008642196656,3131.0,5669.0,0.00020731,,,0.0303030303030303,0.0,0.0,0.0
71,meta-llama/llama-3.1-8b-instruct,stop,2554.0,95.9463872909546,4094.0,6648.0,0.0001739,,,0.0,0.0,0.0,0.1
72,meta-llama/llama-3.1-8b-instruct,stop,3690.0,1.946971416473389,69.0,3759.0,7.587e-05,,,0.0,0.0,0.0,0.0
73,meta-llama/llama-3.1-8b-instruct,stop,2545.0,81.99339985847473,11758.0,14303.0,0.0006388,,,0.0454545454545454,0.0,0.0,0.2
74,meta-llama/llama-3.1-8b-instruct,stop,2832.0,108.5332968235016,4648.0,7480.0,0.00019608,,,0.0,0.0,0.1,0.1
75,meta-llama/llama-3.1-8b-instruct,stop,2441.0,13.07768964767456,544.0,2985.0,6.514e-05,,,0.0444444444444444,0.0,0.0,0.0
76,meta-llama/llama-3.1-8b-instruct,stop,3129.0,48.092084646224976,1833.0,4962.0,0.00011757,,,0.0,0.0,0.0,0.0
77,meta-llama/llama-3.1-8b-instruct,stop,3134.0,141.45361065864563,6027.0,9161.0,0.00024349,,,0.0,0.0,0.0,0.1
78,meta-llama/llama-3.1-8b-instruct,stop,4273.0,116.09938716888428,743.0,5016.0,0.00012261,,,0.0,0.0,0.0,0.1
79,meta-llama/llama-3.1-8b-instruct,stop,3143.0,120.03260326385498,5110.0,8253.0,0.00021616,,,0.0,0.0,0.0,0.0
80,meta-llama/llama-3.1-8b-instruct,stop,3045.0,2.716225862503052,1777.0,4822.0,0.00029441,,,0.0,0.2,0.1,0.1
0,meta-llama/llama-3.3-70b-instruct,stop,2348.0,77.52774858474731,1240.0,3588.0,0.0006316,,,0.0384615384615384,0.1,0.2,0.1
1,meta-llama/llama-3.3-70b-instruct,stop,1885.0,30.89598059654236,1328.0,3213.0,0.00077625,,,0.1333333333333333,0.1,0.1,0.1
2,meta-llama/llama-3.3-70b-instruct,stop,2667.0,27.81206464767456,1113.0,3780.0,0.000805245,,,0.2,0.2,0.2,0.2
3,meta-llama/llama-3.3-70b-instruct,stop,3315.0,32.59830284118652,1413.0,4728.0,0.00099615,,,0.0952380952380952,0.2,0.2,0.2
4,meta-llama/llama-3.3-70b-instruct,stop,1733.0,90.35478448867798,1433.0,3166.0,0.00063186,,,0.0476190476190476,0.2,0.2,0.1
5,meta-llama/llama-3.3-70b-instruct,stop,2725.0,33.050485372543335,1400.0,4125.0,0.00091425,,,0.04,0.2,0.2,0.3
6,meta-llama/llama-3.3-70b-instruct,stop,2482.0,29.91384983062744,1290.0,3772.0,0.00083866,,,0.1081081081081081,0.0,0.1,0.1
7,meta-llama/llama-3.3-70b-instruct,stop,2249.0,90.6218855381012,1533.0,3782.0,0.00071546,,,,0.1,0.2,0.2
8,meta-llama/llama-3.3-70b-instruct,stop,2881.0,27.93489956855774,1084.0,3965.0,0.000822535,,,0.0588235294117647,0.2,0.1,0.1
9,meta-llama/llama-3.3-70b-instruct,stop,3668.0,77.40318655967712,1235.0,4903.0,0.000762,,,0.1,0.2,0.2,0.2
10,meta-llama/llama-3.3-70b-instruct,stop,2078.0,21.261440992355347,828.0,2906.0,0.00061173,,,0.0714285714285714,0.1,0.1,0.1
11,meta-llama/llama-3.3-70b-instruct,stop,2148.0,117.44083023071288,1559.0,3707.0,0.00071368,,,0.027027027027027,0.1,0.1,0.1
12,meta-llama/llama-3.3-70b-instruct,error,,21.98053860664368,,,,,,0.0,0.2,0.2,0.1
13,meta-llama/llama-3.3-70b-instruct,stop,1699.0,27.86207771301269,1334.0,3033.0,0.00075447,,,0.1276595744680851,0.2,0.2,0.2
14,meta-llama/llama-3.3-70b-instruct,stop,2530.0,5.760858535766602,1610.0,4140.0,0.0025875,,,0.0384615384615384,0.2,0.1,0.2
15,meta-llama/llama-3.3-70b-instruct,stop,3027.0,28.31983780860901,1346.0,4373.0,0.00093191,,,0.0833333333333333,0.2,0.2,0.2
16,meta-llama/llama-3.3-70b-instruct,stop,2531.0,31.5286877155304,1262.0,3793.0,0.00394472,,,0.2,0.1,0.2,0.1
17,meta-llama/llama-3.3-70b-instruct,stop,2576.0,70.42356729507446,1230.0,3806.0,0.0006512,,,0.0,0.2,0.1,0.2
18,meta-llama/llama-3.3-70b-instruct,stop,2212.0,29.478270530700684,881.0,3093.0,0.00063996,,,0.027027027027027,0.2,0.2,0.2
19,meta-llama/llama-3.3-70b-instruct,stop,3309.0,59.71871328353882,1195.0,4504.0,0.0007133,,,0.0555555555555555,0.2,0.2,0.2
20,meta-llama/llama-3.3-70b-instruct,stop,2975.0,61.97279977798462,1243.0,4218.0,0.00069526,,,0.125,0.1,0.0,0.2
21,meta-llama/llama-3.3-70b-instruct,stop,3238.0,48.5923388004303,1321.0,4559.0,0.00094934,,,0.1052631578947368,0.2,0.3,0.1
22,meta-llama/llama-3.3-70b-instruct,stop,1936.0,52.97884130477905,1345.0,3281.0,0.00078968,,,0.0714285714285714,0.1,0.1,0.1
23,meta-llama/llama-3.3-70b-instruct,stop,3062.0,30.327176332473755,1442.0,4504.0,0.00097486,,,0.1333333333333333,0.2,0.2,0.2
24,meta-llama/llama-3.3-70b-instruct,stop,1828.0,64.32674527168274,1650.0,3478.0,0.00089764,,,0.03125,0.1,0.2,0.1
25,meta-llama/llama-3.3-70b-instruct,stop,2667.0,89.6036024093628,1592.0,4259.0,0.00077614,,,0.0,0.0,0.1,0.1
26,meta-llama/llama-3.3-70b-instruct,stop,3265.0,64.39587092399597,1679.0,4944.0,0.00109605,,,0.0555555555555555,0.3,0.3,0.2
27,meta-llama/llama-3.3-70b-instruct,stop,2856.0,24.73337864875793,1081.0,3937.0,0.00080368,,,0.09375,0.0,0.2,0.1
28,meta-llama/llama-3.3-70b-instruct,stop,1234.0,20.703088760375977,887.0,2121.0,0.00071498,,,0.0526315789473684,0.1,0.2,0.2
29,meta-llama/llama-3.3-70b-instruct,stop,1944.0,55.69790434837341,1201.0,3145.0,0.00057872,,,0.0909090909090909,0.1,0.2,0.2
30,meta-llama/llama-3.3-70b-instruct,stop,1502.0,58.55392336845398,1183.0,2685.0,0.00052876,,,0.0,0.2,0.2,0.2
31,meta-llama/llama-3.3-70b-instruct,stop,2422.0,17.843276977539062,922.0,3344.0,0.00092344,,,0.0,0.2,0.1,0.1
32,meta-llama/llama-3.3-70b-instruct,stop,1325.0,61.54395031929016,1081.0,2406.0,0.00047842,,,0.05,0.1,0.2,0.1
33,meta-llama/llama-3.3-70b-instruct,stop,1446.0,48.43893551826477,969.0,2415.0,0.00045468,,,0.08,0.1,0.1,0.1
34,meta-llama/llama-3.3-70b-instruct,stop,3070.0,62.29817271232605,1268.0,4338.0,0.00071276,,,0.0454545454545454,0.0,0.1,0.2
35,meta-llama/llama-3.3-70b-instruct,stop,3552.0,28.553391456604004,1235.0,4787.0,0.00132854,,,0.131578947368421,0.3,0.1,0.2
36,meta-llama/llama-3.3-70b-instruct,stop,2159.0,34.708802938461304,1475.0,3634.0,0.00114208,,,0.0769230769230769,0.2,0.2,0.1
37,meta-llama/llama-3.3-70b-instruct,stop,2828.0,22.538575649261475,975.0,3803.0,0.00103926,,,0.0833333333333333,0.2,0.3,0.2
38,meta-llama/llama-3.3-70b-instruct,stop,2924.0,26.23810648918152,1224.0,4148.0,0.00118488,,,0.0909090909090909,0.2,0.2,0.2
39,meta-llama/llama-3.3-70b-instruct,stop,2482.0,29.59099197387696,1237.0,3719.0,0.00109414,,,0.1666666666666666,0.2,0.1,0.2
40,meta-llama/llama-3.3-70b-instruct,stop,3399.0,32.5243501663208,1366.0,4765.0,0.00136038,,,0.088235294117647,0.3,0.3,0.3
41,meta-llama/llama-3.3-70b-instruct,stop,2561.0,29.42441821098328,1390.0,3951.0,0.00118802,,,0.0,0.1,0.1,0.2
42,meta-llama/llama-3.3-70b-instruct,stop,2187.0,25.412739276885983,1001.0,3188.0,0.00091124,,,0.0416666666666666,0.2,0.2,0.1
43,meta-llama/llama-3.3-70b-instruct,stop,2035.0,28.54683208465576,1078.0,3113.0,0.0009163,,,0.05,0.2,0.3,0.2
44,meta-llama/llama-3.3-70b-instruct,stop,2579.0,30.128146409988403,1078.0,3657.0,0.00103598,,,0.0,0.1,0.2,0.2
45,meta-llama/llama-3.3-70b-instruct,stop,3206.0,35.37952828407288,1397.0,4603.0,0.00133342,,,0.0,0.1,0.1,0.2
46,meta-llama/llama-3.3-70b-instruct,stop,3378.0,22.53495669364929,968.0,4346.0,0.00115676,,,0.0588235294117647,0.1,0.2,0.2
47,meta-llama/llama-3.3-70b-instruct,stop,2946.0,44.73346972465515,1533.0,4479.0,0.00134422,,,0.1481481481481481,0.1,0.2,0.1
48,meta-llama/llama-3.3-70b-instruct,stop,2727.0,35.65056538581848,1264.0,3991.0,0.00116154,,,0.0714285714285714,0.2,0.2,0.1
49,meta-llama/llama-3.3-70b-instruct,stop,2332.0,28.904057502746586,1057.0,3389.0,0.00097114,,,0.1071428571428571,0.2,0.2,0.2
50,meta-llama/llama-3.3-70b-instruct,stop,3029.0,29.52577567100525,1190.0,4219.0,0.00119098,,,0.025,0.3,0.2,0.3
51,meta-llama/llama-3.3-70b-instruct,stop,3425.0,15.99856948852539,742.0,4167.0,0.00074205,,,0.0454545454545454,0.2,0.2,0.1
52,meta-llama/llama-3.3-70b-instruct,stop,3841.0,40.24981451034546,1596.0,5437.0,0.00157262,,,0.0,0.1,0.1,0.1
53,meta-llama/llama-3.3-70b-instruct,stop,2800.0,33.88833260536194,1325.0,4125.0,0.0012081,,,0.1212121212121212,0.2,0.2,0.1
54,meta-llama/llama-3.3-70b-instruct,stop,2901.0,49.89862561225891,1680.0,4581.0,0.00140782,,,0.0,0.1,0.3,0.1
55,meta-llama/llama-3.3-70b-instruct,stop,2475.0,35.275176763534546,1307.0,3782.0,0.0011276,,,0.0,0.2,0.3,0.2
56,meta-llama/llama-3.3-70b-instruct,stop,2748.0,72.1000108718872,1333.0,4081.0,0.00089044,,,0.081081081081081,0.2,0.2,0.1
57,meta-llama/llama-3.3-70b-instruct,stop,2724.0,71.8157160282135,1395.0,4119.0,0.00091212,,,0.0,0.2,0.2,0.2
58,meta-llama/llama-3.3-70b-instruct,stop,2744.0,41.525198221206665,1673.0,4417.0,0.00136978,,,0.088235294117647,0.1,0.0,0.1
59,meta-llama/llama-3.3-70b-instruct,stop,2719.0,27.915403366088867,1057.0,3776.0,0.00105628,,,0.0,0.1,0.2,0.1
60,meta-llama/llama-3.3-70b-instruct,stop,3382.0,42.09376239776611,1604.0,4986.0,0.00147564,,,0.0526315789473684,0.2,0.1,0.2
61,meta-llama/llama-3.3-70b-instruct,stop,2368.0,23.038026809692383,944.0,3312.0,0.00092256,,,0.0,0.2,0.2,0.1
62,meta-llama/llama-3.3-70b-instruct,stop,4429.0,57.45745372772217,1971.0,6400.0,0.00188948,,,0.25,0.2,0.2,0.2
63,meta-llama/llama-3.3-70b-instruct,stop,3500.0,25.93312978744507,1109.0,4609.0,0.0012541,,,0.0,0.0,0.1,0.1
64,meta-llama/llama-3.3-70b-instruct,stop,2462.0,26.5147557258606,975.0,3437.0,0.00095874,,,0.0238095238095238,0.0,0.1,0.1
65,meta-llama/llama-3.3-70b-instruct,stop,2459.0,23.299177408218384,933.0,3392.0,0.00093708,,,0.0238095238095238,0.2,0.1,0.2
66,meta-llama/llama-3.3-70b-instruct,stop,1836.0,34.44591951370239,1247.0,3083.0,0.00095702,,,0.0,0.1,0.2,0.2
67,meta-llama/llama-3.3-70b-instruct,stop,2431.0,30.74645495414734,1219.0,3650.0,0.00107392,,,0.0,0.1,0.2,0.1
68,meta-llama/llama-3.3-70b-instruct,stop,3080.0,33.41169476509094,1270.0,4350.0,0.0012422,,,0.1111111111111111,0.1,0.1,0.1
69,meta-llama/llama-3.3-70b-instruct,stop,2963.0,40.47264266014099,1574.0,4537.0,0.00136846,,,0.0,0.2,0.2,0.2
70,meta-llama/llama-3.3-70b-instruct,stop,2538.0,35.83663272857666,1453.0,3991.0,0.00121446,,,0.0909090909090909,0.3,0.1,0.1
71,meta-llama/llama-3.3-70b-instruct,stop,2555.0,29.332643508911133,1172.0,3727.0,0.0010777,,,0.0,0.0,0.1,0.1
72,meta-llama/llama-3.3-70b-instruct,stop,3691.0,40.38921022415161,1725.0,5416.0,0.001188285,,,0.0,0.2,0.3,0.2
73,meta-llama/llama-3.3-70b-instruct,stop,2545.0,25.66850161552429,1059.0,3604.0,0.000767175,,,0.0476190476190476,0.2,0.2,0.2
74,meta-llama/llama-3.3-70b-instruct,stop,2833.0,31.679452657699585,1163.0,3996.0,0.00113436,,,0.1428571428571428,0.2,0.1,0.1
75,meta-llama/llama-3.3-70b-instruct,stop,2441.0,42.78385829925537,982.0,3423.0,0.00055834,,,0.0666666666666666,0.3,0.2,0.2
76,meta-llama/llama-3.3-70b-instruct,stop,3130.0,35.509735107421875,1392.0,4522.0,0.0013142,,,0.1428571428571428,0.2,0.2,0.1
77,meta-llama/llama-3.3-70b-instruct,stop,3135.0,30.858088493347168,1214.0,4349.0,0.0012263,,,0.0588235294117647,0.0,0.3,0.3
78,meta-llama/llama-3.3-70b-instruct,stop,4274.0,23.46683621406555,990.0,5264.0,0.00136488,,,0.25,0.1,0.2,0.2
79,meta-llama/llama-3.3-70b-instruct,stop,3144.0,28.76904344558716,1463.0,4607.0,0.00135278,,,0.1111111111111111,0.2,0.2,0.0
80,meta-llama/llama-3.3-70b-instruct,stop,3045.0,2.4495911598205566,841.0,3886.0,0.00246094,,,0.0714285714285714,0.2,0.2,0.1
0,meta-llama/llama-4-maverick,stop,1845.0,36.00702977180481,1278.0,3123.0,0.00104355,,,0.16,0.2,0.4,0.2
1,meta-llama/llama-4-maverick,stop,1463.0,42.996713161468506,1430.0,2893.0,0.00160985,,,0.125,0.2,0.3,0.2
2,meta-llama/llama-4-maverick,stop,2143.0,21.9154052734375,1196.0,3339.0,0.00157627,,,0.2,0.2,0.2,0.2
3,meta-llama/llama-4-maverick,stop,2602.0,32.55119562149048,1134.0,3736.0,0.0010707,,,0.238095238095238,0.3,0.3,0.2
4,meta-llama/llama-4-maverick,stop,1369.0,11.257338523864746,1293.0,2662.0,0.00177215,,,0.1176470588235294,0.2,0.2,0.2
5,meta-llama/llama-4-maverick,stop,2167.0,41.29486966133118,1498.0,3665.0,0.00122385,,,0.1538461538461538,0.2,0.3,0.4
6,meta-llama/llama-4-maverick,stop,1985.0,27.946857213974,1440.0,3425.0,0.00174905,,,0.1666666666666666,0.3,0.3,0.2
7,meta-llama/llama-4-maverick,stop,1774.0,37.39638900756836,1333.0,3107.0,0.00161203,,,,0.2,0.3,0.2
8,meta-llama/llama-4-maverick,stop,2331.0,32.71149253845215,1279.0,3610.0,0.00111705,,,0.0625,0.2,0.3,0.3
9,meta-llama/llama-4-maverick,stop,2900.0,28.81574940681457,1087.0,3987.0,0.00170695,,,0.0909090909090909,0.3,0.1,0.1
10,meta-llama/llama-4-maverick,stop,1673.0,9.13225269317627,1256.0,2929.0,0.00175227,,,0.1538461538461538,0.4,0.2,0.2
11,meta-llama/llama-4-maverick,stop,1716.0,8.014707565307617,1089.0,2805.0,0.00160032,,,0.081081081081081,0.2,0.2,0.2
12,meta-llama/llama-4-maverick,stop,1533.0,8.489972829818726,1153.0,2686.0,0.00160027,,,0.0,0.3,0.3,0.3
13,meta-llama/llama-4-maverick,stop,1342.0,11.778060674667358,1475.0,2817.0,0.00185542,,,0.1224489795918367,0.2,0.3,0.2
14,meta-llama/llama-4-maverick,stop,2025.0,13.584160804748535,1718.0,3743.0,0.00233747,,,0.1739130434782608,0.3,0.5,0.3
15,meta-llama/llama-4-maverick,stop,2349.0,17.49277639389038,1783.0,4132.0,0.00251587,,,0.1578947368421052,0.3,0.3,0.3
16,meta-llama/llama-4-maverick,stop,2013.0,13.620257377624512,1610.0,3623.0,0.00222527,,,0.3,0.2,0.3,0.2
17,meta-llama/llama-4-maverick,stop,2065.0,13.40348982810974,1478.0,3543.0,0.00211147,,,0.1666666666666666,0.2,0.4,0.3
18,meta-llama/llama-4-maverick,stop,1772.0,11.707222938537598,1313.0,3085.0,0.00184392,,,0.0975609756097561,0.3,0.2,0.2
19,meta-llama/llama-4-maverick,stop,2657.0,11.578521251678469,1209.0,3866.0,0.00204967,,,0.2222222222222222,0.2,0.3,0.2
20,meta-llama/llama-4-maverick,stop,2347.0,12.502920627593994,1338.0,3685.0,0.00207017,,,0.0,0.3,0.2,0.2
21,meta-llama/llama-4-maverick,stop,2543.0,11.625206470489502,1219.0,3762.0,0.00201977,,,0.1578947368421052,0.3,0.3,0.1
22,meta-llama/llama-4-maverick,stop,1553.0,14.948678493499756,1643.0,3196.0,0.00209727,,,0.1724137931034483,0.2,0.2,0.3
23,meta-llama/llama-4-maverick,stop,2419.0,13.236927032470703,1447.0,3866.0,0.00220437,,,0.0625,0.2,0.3,0.2
24,meta-llama/llama-4-maverick,stop,1396.0,11.409298181533812,1257.0,2653.0,0.00165632,,,0.0625,0.2,0.3,0.2
25,meta-llama/llama-4-maverick,stop,2146.0,12.635658025741575,1387.0,3533.0,0.00204882,,,0.1,0.4,0.4,0.4
26,meta-llama/llama-4-maverick,stop,2587.0,15.603418588638306,1739.0,4326.0,0.00255517,,,0.131578947368421,0.2,0.4,0.3
27,meta-llama/llama-4-maverick,stop,2256.0,13.66260814666748,1540.0,3796.0,0.00224032,,,0.1470588235294117,0.3,0.3,0.2
28,meta-llama/llama-4-maverick,stop,976.0,9.757874488830566,1109.0,2085.0,0.00136132,,,0.2941176470588235,0.2,0.2,0.1
29,meta-llama/llama-4-maverick,stop,1545.0,11.746591806411743,1273.0,2818.0,0.00172447,,,0.4166666666666667,0.6,0.4,0.3
30,meta-llama/llama-4-maverick,stop,1167.0,11.870221376419067,1259.0,2426.0,0.00157529,,,0.1428571428571428,0.3,0.3,0.2
31,meta-llama/llama-4-maverick,stop,1924.0,12.24723982810974,1343.0,3267.0,0.00192712,,,0.125,0.2,0.2,0.2
32,meta-llama/llama-4-maverick,stop,1057.0,11.863656520843506,1300.0,2357.0,0.00158067,,,0.0952380952380952,0.4,0.4,0.2
33,meta-llama/llama-4-maverick,stop,1140.0,13.159236669540403,1461.0,2601.0,0.00176784,,,0.1153846153846153,0.2,0.3,0.2
34,meta-llama/llama-4-maverick,stop,2433.0,11.064156770706177,1210.0,3643.0,0.00197227,,,0.0434782608695652,0.3,0.2,0.3
35,meta-llama/llama-4-maverick,stop,2725.0,9.324188470840454,993.0,3718.0,0.00185747,,,0.1351351351351351,0.3,0.2,0.3
36,meta-llama/llama-4-maverick,stop,1695.0,12.123920917510986,1366.0,3061.0,0.00186997,,,0.0,0.1,0.2,0.2
37,meta-llama/llama-4-maverick,stop,2300.0,9.802737951278688,1086.0,3386.0,0.00180172,,,0.2608695652173913,0.3,0.2,0.3
38,meta-llama/llama-4-maverick,stop,2326.0,11.697012662887571,1311.0,3637.0,0.00203582,,,0.0869565217391304,0.2,0.2,0.2
39,meta-llama/llama-4-maverick,stop,1959.0,13.200889825820925,1458.0,3417.0,0.00205437,,,0.1538461538461538,0.3,0.2,0.2
40,meta-llama/llama-4-maverick,stop,2713.0,15.32096266746521,1535.0,4248.0,0.00239527,,,0.0833333333333333,0.3,0.2,0.2
41,meta-llama/llama-4-maverick,stop,2002.0,13.021770238876345,1441.0,3443.0,0.00205242,,,0.0,0.3,0.2,0.2
42,meta-llama/llama-4-maverick,stop,1770.0,10.59330940246582,1156.0,2926.0,0.00168622,,,0.125,0.1,0.2,0.2
43,meta-llama/llama-4-maverick,stop,1643.0,16.988824605941772,1807.0,3450.0,0.00229277,,,0.1311475409836065,0.2,0.3,0.2
44,meta-llama/llama-4-maverick,stop,2005.0,10.235396385192873,1083.0,3088.0,0.00169547,,,0.0,0.3,0.3,0.3
45,meta-llama/llama-4-maverick,stop,2522.0,16.48557162284851,1709.0,4231.0,0.00250242,,,0.125,0.3,0.3,0.2
46,meta-llama/llama-4-maverick,stop,2678.0,13.292260885238647,1396.0,4074.0,0.00224402,,,0.1666666666666666,0.4,0.2,0.4
47,meta-llama/llama-4-maverick,stop,2386.0,14.019779205322266,1470.0,3856.0,0.00221582,,,0.1724137931034483,0.2,0.2,0.2
48,meta-llama/llama-4-maverick,stop,2174.0,34.797739028930664,1340.0,3514.0,0.00172598,,,0.0625,0.3,0.3,0.3
49,meta-llama/llama-4-maverick,stop,1841.0,12.255802869796751,1245.0,3086.0,0.00180007,,,0.1428571428571428,0.1,0.2,0.2
50,meta-llama/llama-4-maverick,stop,2368.0,12.947475910186768,1360.0,3728.0,0.00209952,,,0.1162790697674418,0.4,0.3,0.2
51,meta-llama/llama-4-maverick,stop,2620.0,11.712244987487791,1186.0,3806.0,0.00201372,,,0.0909090909090909,0.4,0.3,0.3
52,meta-llama/llama-4-maverick,stop,3078.0,13.641987800598145,1395.0,4473.0,0.00238302,,,0.0,0.2,0.3,0.2
53,meta-llama/llama-4-maverick,stop,2219.0,12.231765031814575,1272.0,3491.0,0.00195937,,,0.2121212121212121,0.3,0.2,0.2
54,meta-llama/llama-4-maverick,stop,2355.0,25.503450632095337,1513.0,3868.0,0.00190506,,,0.1428571428571428,0.2,0.3,0.3
55,meta-llama/llama-4-maverick,stop,1967.0,13.823052644729614,1543.0,3510.0,0.00214217,,,0.2368421052631578,0.2,0.4,0.2
56,meta-llama/llama-4-maverick,stop,2177.0,11.726165294647217,1321.0,3498.0,0.00199367,,,0.054054054054054,0.3,0.2,0.2
57,meta-llama/llama-4-maverick,stop,2142.0,11.821837663650513,1349.0,3491.0,0.00200942,,,0.0,0.3,0.2,0.2
58,meta-llama/llama-4-maverick,stop,2168.0,10.437519788742064,1196.0,3364.0,0.00186552,,,0.1428571428571428,0.4,0.3,0.3
59,meta-llama/llama-4-maverick,stop,2191.0,13.16686487197876,1484.0,3675.0,0.00216157,,,0.0434782608695652,0.1,0.3,0.3
60,meta-llama/llama-4-maverick,stop,2677.0,14.956075191497805,1679.0,4356.0,0.00252667,,,0.1052631578947368,0.2,0.3,0.1
61,meta-llama/llama-4-maverick,stop,1885.0,9.320231199264526,1022.0,2907.0,0.00159247,,,0.0,0.3,0.2,0.2
62,meta-llama/llama-4-maverick,stop,3599.0,13.36442756652832,1496.0,5095.0,0.00266637,,,0.0909090909090909,0.3,0.3,0.1
63,meta-llama/llama-4-maverick,stop,2747.0,14.440166234970093,1562.0,4309.0,0.00243417,,,0.0,0.2,0.2,0.3
64,meta-llama/llama-4-maverick,stop,1989.0,11.865241765975952,1291.0,3280.0,0.00189787,,,0.1428571428571428,0.3,0.2,0.3
65,meta-llama/llama-4-maverick,stop,1959.0,8.943849086761475,970.0,2929.0,0.00156637,,,0.0476190476190476,0.2,0.2,0.2
66,meta-llama/llama-4-maverick,stop,1455.0,10.986762523651125,1216.0,2671.0,0.00163597,,,0.0,0.2,0.3,0.1
67,meta-llama/llama-4-maverick,stop,1955.0,12.148624658584597,1320.0,3275.0,0.00191497,,,0.2352941176470588,0.2,0.2,0.2
68,meta-llama/llama-4-maverick,stop,2434.0,15.294007778167725,1666.0,4100.0,0.00242862,,,0.1071428571428571,0.2,0.2,0.2
69,meta-llama/llama-4-maverick,stop,2333.0,19.67805242538452,2121.0,4454.0,0.00284827,,,0.0,0.3,0.4,0.3
70,meta-llama/llama-4-maverick,stop,2029.0,10.32618260383606,1124.0,3153.0,0.00174487,,,0.0909090909090909,0.3,0.5,0.2
71,meta-llama/llama-4-maverick,stop,2013.0,9.949821710586548,1086.0,3099.0,0.00170127,,,0.0416666666666666,0.2,0.2,0.2
72,meta-llama/llama-4-maverick,stop,2976.0,28.00669932365417,1162.0,4138.0,0.0011436,,,0.0,0.2,0.3,0.2
